index	RPKM	genome
K2_TE0733140	9.07695	K
K2_TE0733141	8.82481	K
K2_TE0733142	5.46298	K
K2_TE0733143	5.54702	K
K2_TE0733144	5.21084	K
K2_TE0733145	5.21084	K
K2_TE0733146	7.73222	K
K2_TE0733147	7.48008	K
K2_TE0733148	7.48008	K
K2_TE0733149	6.63962	K
K2_TE0733150	5.96725	K
K2_TE0733151	4.11825	K
K2_TE0733152	4.0342	K
K2_TE0733153	4.0342	K
K2_TE0734929	7.90031	K
K2_TE0734930	8.90886	K
K2_TE0734931	8.90886	K
K2_TE0734932	8.82481	K
K2_TE0734995	0.168092	K
K2_TE0735008	0.168092	K
K2_TE0735031	14.2037	K
K2_TE0735032	29.5001	K
K2_TE0735033	34.5428	K
K2_TE0737127	0.336183	K
K2_TE0738637	2.68947	K
K2_TE0738638	1.59687	K
K2_TE0738639	0.924504	K
K2_TE0738640	0.924504	K
K2_TE0738641	0.924504	K
K2_TE0738642	0.924504	K
K2_TE0738643	0.924504	K
K2_TE0738644	9.07695	K
K2_TE0738645	1.68092	K
K2_TE0738646	0.924504	K
K2_TE0738647	0.924504	K
K2_TE0738648	0.924504	K
K2_TE0738649	0.924504	K
K2_TE0738650	0.924504	K
K2_TE0738651	0.924504	K
K2_TE0738652	0.924504	K
K2_TE0738653	0.924504	K
K2_TE0738655	0.924504	K
K2_TE0738656	0.924504	K
K2_TE0738657	1.00855	K
K2_TE0738658	2.52137	K
K2_TE0738659	2.26924	K
K2_TE0738660	2.26924	K
K2_TE0738661	2.0171	K
K2_TE0738662	2.0171	K
K2_TE0739814	4.37038	K
K2_TE0739815	3.27779	K
K2_TE0739816	3.27779	K
K2_TE0739842	1.26069	K
K2_TE0739843	1.26069	K
K2_TE0739864	1.0926	K
K2_TE0739865	14.7921	K
K2_TE0739893	0.168092	K
K2_TE0068284	0.840458	K
K2_TE0068283	1.17664	K
K2_TE0068282	0.672367	K
K2_TE0068281	0.672367	K
K2_TE0068279	0.672367	K
K2_TE0068280	0.672367	K
K2_TE0068278	0.756412	K
K2_TE0068277	0.756412	K
K2_TE0068276	0.924504	K
K2_TE0068275	0.840458	K
K2_TE0068274	0.672367	K
K2_TE0068273	0.672367	K
K2_TE0068272	0.672367	K
K2_TE0068271	1.00855	K
K2_TE0068269	0.924504	K
K2_TE0068270	0.756412	K
K2_TE0068268	0.672367	K
K2_TE0068267	0.672367	K
K2_TE0068266	0.672367	K
K2_TE0068265	0.672367	K
K2_TE0068264	0.672367	K
K2_TE0068263	0.672367	K
K2_TE0068261	0.672367	K
K2_TE0068262	0.672367	K
K2_TE0068260	0.672367	K
K2_TE0068259	0.672367	K
K2_TE0068258	0.672367	K
K2_TE0068257	0.672367	K
K2_TE1448566	4.45443	K
K2_TE1448567	2.18519	K
K2_TE1448568	2.26924	K
K2_TE1449286	0.252137	K
K2_TE1449287	0.252137	K
K2_TE1449288	19.6667	K
K2_TE1449289	1.26069	K
K2_TE1449290	1.0926	K
K2_TE1449291	1.0926	K
K2_TE1449292	1.0926	K
K2_TE1449293	1.0926	K
K2_TE1449295	1.0926	K
K2_TE1449296	1.0926	K
K2_TE1449297	1.0926	K
K2_TE1449298	1.0926	K
K2_TE1449299	1.0926	K
K2_TE1449300	1.0926	K
K2_TE1449301	1.0926	K
K2_TE1449302	1.17664	K
K2_TE1449303	1.0926	K
K2_TE1450081	0.252137	K
K2_TE1450082	0.252137	K
K2_TE1450083	0.252137	K
K2_TE1450084	0.252137	K
K2_TE1450085	0.252137	K
K2_TE1450086	0.252137	K
K2_TE1450087	0.252137	K
K2_TE1450088	0.252137	K
K2_TE1450089	0.252137	K
K2_TE1450090	0.252137	K
K2_TE1450091	0.252137	K
K2_TE1450092	0.252137	K
K2_TE1450093	0.252137	K
K2_TE1450094	0.252137	K
K2_TE1450095	0.252137	K
K2_TE1450096	0.252137	K
K2_TE1450097	0.252137	K
K2_TE1450098	0.252137	K
K2_TE1450099	0.252137	K
K2_TE1450100	0.252137	K
K2_TE1450101	0.252137	K
K2_TE1450102	0.252137	K
K2_TE1450103	0.252137	K
K2_TE1450104	0.252137	K
K2_TE1450105	0.252137	K
K2_TE1450106	0.252137	K
K2_TE1450107	0.252137	K
K2_TE1450108	0.252137	K
K2_TE1450109	0.252137	K
K2_TE1450110	0.252137	K
K2_TE1450111	0.252137	K
K2_TE1450112	0.252137	K
K2_TE1450113	0.252137	K
K2_TE1450114	0.252137	K
K2_TE1450115	0.252137	K
K2_TE1450116	1.84901	K
K2_TE1450136	1.59687	K
K2_TE1450137	7.05985	K
K2_TE1450165	0.168092	K
K2_TE1450166	5.29489	K
K2_TE1450167	15.9687	K
K2_TE1450168	15.7166	K
K2_TE1450170	0.336183	K
K2_TE1334576	23.6169	K
K2_TE1334575	23.785	K
K2_TE1334574	23.6169	K
K2_TE1334573	0.420229	K
K2_TE1334572	0.840458	K
K2_TE1334031	0.252137	K
K2_TE1334029	0.252137	K
K2_TE1334028	0.168092	K
K2_TE1334027	0.420229	K
K2_TE1334026	0.252137	K
K2_TE1334024	0.168092	K
K2_TE1334023	0.168092	K
K2_TE1334021	0.168092	K
K2_TE1334020	0.252137	K
K2_TE1334022	0.168092	K
K2_TE1334019	0.252137	K
K2_TE1334018	0.252137	K
K2_TE1332790	0.168092	K
K2_TE1332789	0.168092	K
K2_TE1332788	0.168092	K
K2_TE1332787	0.168092	K
K2_TE1332786	0.168092	K
K2_TE1332785	0.336183	K
K2_TE1332784	0.252137	K
K2_TE1332783	0.336183	K
K2_TE1332782	0.168092	K
K2_TE1332781	0.420229	K
K2_TE1332780	0.420229	K
K2_TE1332779	1.26069	K
K2_TE1332778	0.420229	K
K2_TE1332774	0.168092	K
K2_TE1332762	0.840458	K
K2_TE1332761	1.17664	K
K2_TE1332760	1.34473	K
K2_TE1332759	1.42878	K
K2_TE1332758	1.34473	K
K2_TE1332757	1.42878	K
K2_TE1332756	1.34473	K
K2_TE1332755	1.34473	K
K2_TE1332754	1.34473	K
K2_TE1332753	0.336183	K
K2_TE1332752	0.252137	K
K2_TE1332751	0.168092	K
K2_TE1332729	0.168092	K
K2_TE0816386	0.168092	K
K2_TE0206597	0.588321	K
K2_TE0206598	0.588321	K
K2_TE0206599	0.588321	K
K2_TE0206600	0.588321	K
K2_TE0206601	0.588321	K
K2_TE0206602	0.588321	K
K2_TE0206603	0.588321	K
K2_TE0206604	0.588321	K
K2_TE1835419	2.60542	K
K2_TE1835418	5.37893	K
K2_TE1835417	5.37893	K
K2_TE1835416	5.37893	K
K2_TE1835415	5.46298	K
K2_TE1835414	5.63107	K
K2_TE1835346	0.252137	K
K2_TE1835344	0.336183	K
K2_TE1834670	21.6838	K
K2_TE1834615	7.56412	K
K2_TE1834614	7.39603	K
K2_TE1834613	6.47153	K
K2_TE1834612	6.47153	K
K2_TE1834607	14.2037	K
K2_TE1834606	14.0357	K
K2_TE1834605	14.4559	K
K2_TE1834604	14.7921	K
K2_TE1834590	0.252137	K
K2_TE1834589	1.68092	K
K2_TE1834588	1.51282	K
K2_TE1834587	1.0926	K
K2_TE1834585	1.0926	K
K2_TE1834586	1.0926	K
K2_TE1834584	1.0926	K
K2_TE1834583	1.68092	K
K2_TE1834582	1.68092	K
K2_TE1834581	2.43733	K
K2_TE1834580	1.34473	K
K2_TE1834579	1.34473	K
K2_TE1834577	1.34473	K
K2_TE1834578	1.34473	K
K2_TE1834576	1.42878	K
K2_TE1834575	1.00855	K
K2_TE1834574	1.00855	K
K2_TE1834573	1.00855	K
K2_TE1834571	1.00855	K
K2_TE1834572	1.00855	K
K2_TE1834570	1.00855	K
K2_TE1834569	1.00855	K
K2_TE1834568	1.00855	K
K2_TE1834567	1.00855	K
K2_TE1834566	1.00855	K
K2_TE1834565	1.00855	K
K2_TE1834564	1.00855	K
K2_TE1834563	1.00855	K
K2_TE1834562	1.00855	K
K2_TE1834461	1.17664	K
K2_TE1834460	1.17664	K
K2_TE1834459	1.17664	K
K2_TE1834457	1.17664	K
K2_TE1834456	1.17664	K
K2_TE1834455	1.17664	K
K2_TE1834454	1.17664	K
K2_TE1834451	1.17664	K
K2_TE1834452	1.17664	K
K2_TE1834450	1.17664	K
K2_TE1834449	1.17664	K
K2_TE1834448	1.17664	K
K2_TE1834447	1.17664	K
K2_TE1834446	1.17664	K
K2_TE1834445	1.42878	K
K2_TE1834444	1.42878	K
K2_TE1834443	5.71512	K
K2_TE1834442	5.63107	K
K2_TE1834441	8.15244	K
K2_TE1834440	7.98435	K
K2_TE1834439	7.31199	K
K2_TE1834438	7.05985	K
K2_TE1834437	4.79061	K
K2_TE1834436	3.61397	K
K2_TE1834435	15.2963	K
K2_TE1834434	15.2963	K
K2_TE1834433	15.2963	K
K2_TE1834431	15.2963	K
K2_TE1834432	15.2963	K
K2_TE1834430	15.2963	K
K2_TE1834429	9.66527	K
K2_TE1834428	10.0015	K
K2_TE1294695	34.7109	K
K2_TE1294694	37.9887	K
K2_TE1294693	32.8619	K
K2_TE1294692	32.7779	K
K2_TE1294691	32.7779	K
K2_TE1294690	32.946	K
K2_TE1294689	32.6938	K
K2_TE1294688	28.6596	K
K2_TE1294687	28.5756	K
K2_TE1294679	0.252137	K
K2_TE1294678	0.168092	K
K2_TE1294091	1.51282	K
K2_TE1294090	1.68092	K
K2_TE1294089	1.51282	K
K2_TE1294088	1.51282	K
K2_TE1294086	1.51282	K
K2_TE1294085	1.51282	K
K2_TE1294087	1.51282	K
K2_TE1294084	2.43733	K
K2_TE1294083	2.52137	K
K2_TE1294081	2.18519	K
K2_TE1293965	0.504275	K
K2_TE1293964	0.504275	K
K2_TE1293961	9.16099	K
K2_TE1293960	6.38748	K
K2_TE1293959	5.12679	K
K2_TE1293958	15.5485	K
K2_TE1293957	14.2037	K
K2_TE1293955	9.91741	K
K2_TE1292736	1.26069	K
K2_TE1291840	9.83336	K
K2_TE1291839	9.83336	K
K2_TE1291838	12.6909	K
K2_TE1291837	12.3547	K
K2_TE1291836	12.3547	K
K2_TE1291834	12.3547	K
K2_TE1291835	12.3547	K
K2_TE1291833	12.3547	K
K2_TE1291832	12.3547	K
K2_TE1291830	12.3547	K
K2_TE1291831	12.3547	K
K2_TE1291829	12.3547	K
K2_TE1291828	12.3547	K
K2_TE1291827	12.3547	K
K2_TE1291826	12.5228	K
K2_TE1291825	12.5228	K
K2_TE1291824	12.5228	K
K2_TE1291791	0.336183	K
K2_TE1291790	1.34473	K
K2_TE1291789	97.9134	K
K2_TE1291788	8.90886	K
K2_TE0451098	0.924504	K
K2_TE0451097	5.79916	K
K2_TE0451085	0.336183	K
K2_TE0451084	0.252137	K
K2_TE0451082	0.168092	K
K2_TE0451079	20.3391	K
K2_TE0451078	23.5328	K
K2_TE0451063	0.168092	K
K2_TE0451062	0.168092	K
K2_TE0451061	9.07695	K
K2_TE0451060	9.07695	K
K2_TE0451059	6.9758	K
K2_TE0451058	6.9758	K
K2_TE0451057	6.9758	K
K2_TE0451055	6.9758	K
K2_TE0451056	6.9758	K
K2_TE0451054	6.9758	K
K2_TE0451051	6.9758	K
K2_TE0451053	6.9758	K
K2_TE0451050	6.9758	K
K2_TE0451052	6.9758	K
K2_TE0451049	8.65672	K
K2_TE0451048	9.07695	K
K2_TE0451047	0.756412	K
K2_TE0451046	0.672367	K
K2_TE0451045	0.168092	K
K2_TE0451039	0.168092	K
K2_TE0451020	5.46298	K
K2_TE0451019	18.8263	K
K2_TE0451017	26.5585	K
K2_TE0450007	0.504275	K
K2_TE0450008	0.504275	K
K2_TE0450006	0.504275	K
K2_TE0450005	0.504275	K
K2_TE0450004	0.504275	K
K2_TE0450003	5.54702	K
K2_TE0450002	5.63107	K
K2_TE0450001	0.420229	K
K2_TE0450000	0.420229	K
K2_TE0449999	0.420229	K
K2_TE0449998	6.89176	K
K2_TE0449997	8.74077	K
K2_TE0449987	0.168092	K
K2_TE0449986	0.168092	K
K2_TE0449985	0.168092	K
K2_TE0449984	0.168092	K
K2_TE0449983	0.168092	K
K2_TE0449982	0.252137	K
K2_TE0449981	0.336183	K
K2_TE0449924	5.21084	K
K2_TE0449923	7.48008	K
K2_TE0449922	11.6824	K
K2_TE0449871	7.56412	K
K2_TE0449870	5.71512	K
K2_TE0449869	3.78206	K
K2_TE0449527	0.420229	K
K2_TE0449459	3.95015	K
K2_TE0449423	3.95015	K
K2_TE0449422	4.0342	K
K2_TE0449421	3.95015	K
K2_TE0449419	8.48863	K
K2_TE1060034	0.168092	K
K2_TE0669287	0.168092	K
K2_TE0669288	0.168092	K
K2_TE2252879	1.93305	K
K2_TE2252878	4.11825	K
K2_TE2252877	4.28634	K
K2_TE2252876	1.68092	K
K2_TE2252875	1.59687	K
K2_TE2252874	1.68092	K
K2_TE2252873	1.68092	K
K2_TE0680329	0.168092	K
K2_TE0680328	27.567	K
K2_TE0680327	27.9873	K
K2_TE0680326	28.5756	K
K2_TE1023138	0.168092	K
K2_TE1023160	0.168092	K
K2_TE1023161	0.168092	K
K2_TE1023162	0.168092	K
K2_TE1023163	0.168092	K
K2_TE1023164	0.168092	K
K2_TE1023165	0.168092	K
K2_TE1023166	0.168092	K
K2_TE1023167	0.168092	K
K2_TE1023168	0.168092	K
K2_TE1023169	0.168092	K
K2_TE1023170	0.168092	K
K2_TE1023171	0.168092	K
K2_TE1023172	0.168092	K
K2_TE1023173	0.168092	K
K2_TE1023174	0.168092	K
K2_TE1023175	0.168092	K
K2_TE1023176	0.168092	K
K2_TE1023177	0.168092	K
K2_TE1023178	0.168092	K
K2_TE1023179	0.168092	K
K2_TE1023180	0.168092	K
K2_TE1023181	0.168092	K
K2_TE1023182	0.168092	K
K2_TE1023183	0.168092	K
K2_TE1023184	0.168092	K
K2_TE1023185	0.168092	K
K2_TE1023186	0.168092	K
K2_TE1023187	0.168092	K
K2_TE1023188	0.168092	K
K2_TE1023189	0.168092	K
K2_TE1023190	0.168092	K
K2_TE1023191	0.168092	K
K2_TE1023192	0.168092	K
K2_TE1023193	0.168092	K
K2_TE1023194	0.168092	K
K2_TE1023195	0.168092	K
K2_TE1023196	1.68092	K
K2_TE1023197	2.10115	K
K2_TE1023198	2.35328	K
K2_TE1023971	25.2978	K
K2_TE1023977	2.68947	K
K2_TE1023978	2.77351	K
K2_TE1023979	2.77351	K
K2_TE1023980	2.9416	K
K2_TE1023981	1.59687	K
K2_TE1023982	1.59687	K
K2_TE1024073	5.54702	K
K2_TE1024074	14.2037	K
K2_TE1024471	0.168092	K
K2_TE1025778	0.252137	K
K2_TE1025779	0.252137	K
K2_TE1025780	0.252137	K
K2_TE1025781	0.252137	K
K2_TE1025782	0.336183	K
K2_TE1025783	0.168092	K
K2_TE1025812	0.672367	K
K2_TE1025813	0.756412	K
K2_TE1025814	0.756412	K
K2_TE1025843	11.8505	K
K2_TE1025844	16.2208	K
K2_TE1025883	0.168092	K
K2_TE1025884	0.168092	K
K2_TE1025885	0.168092	K
K2_TE0190643	3.86611	K
K2_TE0190642	3.86611	K
K2_TE0190641	3.02565	K
K2_TE0190640	3.02565	K
K2_TE0190639	3.02565	K
K2_TE0190638	3.02565	K
K2_TE0190637	3.02565	K
K2_TE0190636	3.02565	K
K2_TE0190635	6.38748	K
K2_TE0190634	6.38748	K
K2_TE0190633	6.38748	K
K2_TE0190632	7.90031	K
K2_TE0190631	5.63107	K
K2_TE0190630	5.63107	K
K2_TE0190629	5.63107	K
K2_TE0190628	5.63107	K
K2_TE0190627	5.79916	K
K2_TE0190626	5.79916	K
K2_TE0190625	5.71512	K
K2_TE0190624	5.54702	K
K2_TE0190623	5.54702	K
K2_TE0190622	5.54702	K
K2_TE0190621	5.54702	K
K2_TE0190620	5.54702	K
K2_TE0190619	5.54702	K
K2_TE0190618	5.54702	K
K2_TE0190617	5.54702	K
K2_TE0190616	5.54702	K
K2_TE0190615	5.54702	K
K2_TE0190614	5.54702	K
K2_TE0190613	5.54702	K
K2_TE0190612	7.05985	K
K2_TE0190611	7.14389	K
K2_TE0190610	5.96725	K
K2_TE0190609	6.9758	K
K2_TE0190608	6.38748	K
K2_TE0190607	5.46298	K
K2_TE0190606	5.46298	K
K2_TE0190605	6.55557	K
K2_TE0190603	6.13534	K
K2_TE0190604	5.79916	K
K2_TE0190602	4.79061	K
K2_TE0190601	4.79061	K
K2_TE0190600	4.79061	K
K2_TE0190599	4.79061	K
K2_TE0190598	0.924504	K
K2_TE0190597	0.672367	K
K2_TE0190596	0.504275	K
K2_TE0190595	0.504275	K
K2_TE0190577	0.252137	K
K2_TE0190562	3.19374	K
K2_TE0190561	2.0171	K
K2_TE0190560	2.10115	K
K2_TE0190559	19.5827	K
K2_TE0190558	19.4986	K
K2_TE0190557	19.4986	K
K2_TE0190537	46.9816	K
K2_TE0190536	47.2337	K
K2_TE0190535	0.252137	K
K2_TE0190528	0.168092	K
K2_TE0189943	1.34473	K
K2_TE0189915	1.26069	K
K2_TE0189914	1.26069	K
K2_TE0189913	1.42878	K
K2_TE0189912	0.588321	K
K2_TE0189911	0.840458	K
K2_TE0189888	0.336183	K
K2_TE0189887	6.13534	K
K2_TE0189886	4.9587	K
K2_TE0189876	1.00855	K
K2_TE0189875	4.0342	K
K2_TE0189874	5.88321	K
K2_TE0189873	6.21939	K
K2_TE0189872	6.0513	K
K2_TE0189871	4.70657	K
K2_TE0189870	4.70657	K
K2_TE0189842	15.1282	K
K2_TE0189841	19.4986	K
K2_TE0189840	19.4986	K
K2_TE0189317	0.252137	K
K2_TE0189316	0.336183	K
K2_TE0189315	0.168092	K
K2_TE0189314	0.168092	K
K2_TE0189313	0.168092	K
K2_TE0189311	0.168092	K
K2_TE0189310	0.168092	K
K2_TE0189309	0.168092	K
K2_TE0189307	0.168092	K
K2_TE0189308	0.168092	K
K2_TE0189305	0.168092	K
K2_TE0189306	0.168092	K
K2_TE0189304	0.168092	K
K2_TE0189303	0.252137	K
K2_TE0189294	0.252137	K
K2_TE0189293	0.252137	K
K2_TE0189291	0.336183	K
K2_TE0189290	0.840458	K
K2_TE0189289	0.168092	K
K2_TE0189288	0.168092	K
K2_TE0189285	0.336183	K
K2_TE0189284	0.924504	K
K2_TE0189232	0.252137	K
K2_TE0189231	0.504275	K
K2_TE0189230	1.68092	K
K2_TE0189229	0.252137	K
K2_TE0189228	0.252137	K
K2_TE0189227	0.840458	K
K2_TE0189226	0.168092	K
K2_TE0189225	0.168092	K
K2_TE0189224	0.168092	K
K2_TE0189223	0.168092	K
K2_TE0189222	0.168092	K
K2_TE0189221	1.26069	K
K2_TE0189150	5.71512	K
K2_TE0189149	5.63107	K
K2_TE0189148	6.13534	K
K2_TE0189135	0.504275	K
K2_TE0189134	0.504275	K
K2_TE0188769	3.78206	K
K2_TE0188767	8.32054	K
K2_TE0188766	4.9587	K
K2_TE0188765	3.02565	K
K2_TE0188684	0.336183	K
K2_TE0188625	0.336183	K
K2_TE0188624	1.68092	K
K2_TE0188623	5.29489	K
K2_TE0188622	35.4673	K
K2_TE0188621	4.79061	K
K2_TE0186466	0.336183	K
K2_TE0186439	3.61397	K
K2_TE0186438	4.11825	K
K2_TE0186424	0.756412	K
K2_TE0186423	0.840458	K
K2_TE0186422	99.09	K
K2_TE0186419	164.141	K
K2_TE0186421	110.1	K
K2_TE0186420	77.3222	K
K2_TE0186365	0.168092	K
K2_TE0186362	1.84901	K
K2_TE0186361	6.63962	K
K2_TE0186360	8.9929	K
K2_TE0186359	4.11825	K
K2_TE0186358	4.0342	K
K2_TE0186357	3.36183	K
K2_TE0185252	0.168092	K
K2_TE0185251	0.168092	K
K2_TE0185250	0.168092	K
K2_TE0185249	0.168092	K
K2_TE0185248	0.168092	K
K2_TE0185247	0.168092	K
K2_TE0185246	0.168092	K
K2_TE0185245	0.168092	K
K2_TE0185244	0.168092	K
K2_TE0185243	0.168092	K
K2_TE0185182	37.4004	K
K2_TE0185181	0.168092	K
K2_TE0185166	1.17664	K
K2_TE0185165	10.7579	K
K2_TE0185163	1.00855	K
K2_TE0185164	0.840458	K
K2_TE0185162	86.5672	K
K2_TE0185147	0.168092	K
K2_TE0185146	0.168092	K
K2_TE0185144	0.168092	K
K2_TE0185124	0.168092	K
K2_TE0185123	0.168092	K
K2_TE0185122	0.168092	K
K2_TE0185121	0.168092	K
K2_TE0185120	0.168092	K
K2_TE0185119	0.168092	K
K2_TE0185118	0.168092	K
K2_TE0185117	0.168092	K
K2_TE0185116	0.168092	K
K2_TE0185115	0.168092	K
K2_TE0185114	0.168092	K
K2_TE0185113	0.168092	K
K2_TE0185112	0.168092	K
K2_TE0185111	0.168092	K
K2_TE0185110	0.168092	K
K2_TE0185109	0.168092	K
K2_TE0185108	0.168092	K
K2_TE0185106	0.168092	K
K2_TE0185107	0.168092	K
K2_TE0185104	0.168092	K
K2_TE0185105	0.168092	K
K2_TE0185103	0.168092	K
K2_TE0185102	0.168092	K
K2_TE0185099	0.168092	K
K2_TE0185101	0.168092	K
K2_TE0185100	0.168092	K
K2_TE0183974	0.840458	K
K2_TE0183973	18.322	K
K2_TE0183956	3.69802	K
K2_TE0183955	0.840458	K
K2_TE0182940	10.1695	K
K2_TE0182939	10.1695	K
K2_TE0182936	10.1695	K
K2_TE0182938	10.1695	K
K2_TE0182937	10.1695	K
K2_TE0182935	10.2536	K
K2_TE0182934	8.40458	K
K2_TE0182933	8.40458	K
K2_TE0182932	8.40458	K
K2_TE0182931	8.48863	K
K2_TE0182930	8.48863	K
K2_TE0182929	4.37038	K
K2_TE0182903	0.588321	K
K2_TE0182902	1.84901	K
K2_TE0182901	8.57267	K
K2_TE0182900	6.72367	K
K2_TE0182271	0.336183	K
K2_TE0182263	3.78206	K
K2_TE0182262	6.80771	K
K2_TE0182208	20.087	K
K2_TE0182207	16.557	K
K2_TE0182206	16.557	K
K2_TE0182201	1.42878	K
K2_TE0182200	24.4573	K
K2_TE0182199	9.07695	K
K2_TE0182198	9.07695	K
K2_TE0182187	0.420229	K
K2_TE0180365	1.84901	K
K2_TE0180364	1.93305	K
K2_TE0180363	5.63107	K
K2_TE0180362	4.9587	K
K2_TE0180361	5.79916	K
K2_TE0180360	2.52137	K
K2_TE0180359	4.28634	K
K2_TE0180356	4.20229	K
K2_TE0180358	4.20229	K
K2_TE0180357	4.20229	K
K2_TE0179718	4.53847	K
K2_TE0179677	8.90886	K
K2_TE0179676	36.9802	K
K2_TE0178636	0.168092	K
K2_TE0178633	0.168092	K
K2_TE0178631	0.168092	K
K2_TE0178617	0.168092	K
K2_TE0178603	15.8006	K
K2_TE0178590	2.43733	K
K2_TE0178589	2.43733	K
K2_TE0178587	2.52137	K
K2_TE0178588	2.35328	K
K2_TE0178585	2.35328	K
K2_TE0178586	2.35328	K
K2_TE0178584	2.52137	K
K2_TE0178583	0.336183	K
K2_TE0178576	10.6738	K
K2_TE0178577	10.6738	K
K2_TE0178575	10.6738	K
K2_TE0178573	10.6738	K
K2_TE0178574	10.6738	K
K2_TE0178553	0.336183	K
K2_TE0178552	0.336183	K
K2_TE0177780	2.60542	K
K2_TE0177779	2.35328	K
K2_TE0177778	2.26924	K
K2_TE0177777	2.35328	K
K2_TE0177776	2.35328	K
K2_TE0177775	2.43733	K
K2_TE0177774	2.35328	K
K2_TE0177773	2.35328	K
K2_TE0177740	0.168092	K
K2_TE0177739	0.168092	K
K2_TE0177700	0.168092	K
K2_TE0177699	0.504275	K
K2_TE0177660	2.85756	K
K2_TE0177659	2.77351	K
K2_TE0176285	0.168092	K
K2_TE0176284	0.168092	K
K2_TE0176283	0.168092	K
K2_TE0176282	0.168092	K
K2_TE0176281	0.168092	K
K2_TE0176280	0.168092	K
K2_TE0176279	0.168092	K
K2_TE0176278	0.168092	K
K2_TE0176277	0.168092	K
K2_TE0176276	0.168092	K
K2_TE0176275	0.168092	K
K2_TE0176274	0.168092	K
K2_TE0176273	0.168092	K
K2_TE0176272	0.168092	K
K2_TE0176271	0.168092	K
K2_TE0176270	0.168092	K
K2_TE0176269	0.168092	K
K2_TE0176268	0.168092	K
K2_TE0176267	0.924504	K
K2_TE0176266	0.924504	K
K2_TE0176265	0.924504	K
K2_TE0176264	0.924504	K
K2_TE0176263	0.924504	K
K2_TE0176262	0.924504	K
K2_TE0176261	0.924504	K
K2_TE0176260	0.924504	K
K2_TE0176258	0.924504	K
K2_TE0176259	0.924504	K
K2_TE0176257	0.924504	K
K2_TE0176255	0.924504	K
K2_TE0176256	0.924504	K
K2_TE0176254	0.924504	K
K2_TE0176253	0.924504	K
K2_TE0176252	0.924504	K
K2_TE0176251	0.924504	K
K2_TE0176250	0.924504	K
K2_TE0176249	0.924504	K
K2_TE0176248	0.924504	K
K2_TE0176247	0.924504	K
K2_TE0176246	0.924504	K
K2_TE0176245	0.924504	K
K2_TE0176244	0.924504	K
K2_TE0176243	0.924504	K
K2_TE0176242	0.924504	K
K2_TE0176241	0.924504	K
K2_TE0176240	0.924504	K
K2_TE0176237	0.924504	K
K2_TE0176236	0.924504	K
K2_TE0176235	0.924504	K
K2_TE0176234	0.924504	K
K2_TE0176233	0.924504	K
K2_TE0176232	0.924504	K
K2_TE0176230	0.924504	K
K2_TE0176231	0.924504	K
K2_TE0176229	0.924504	K
K2_TE0176228	0.924504	K
K2_TE0176227	0.924504	K
K2_TE0176226	0.924504	K
K2_TE0176225	0.924504	K
K2_TE0176224	0.924504	K
K2_TE0176223	0.924504	K
K2_TE0176222	0.924504	K
K2_TE0176221	0.924504	K
K2_TE0176220	0.924504	K
K2_TE0176219	0.924504	K
K2_TE0176218	0.924504	K
K2_TE0176217	0.924504	K
K2_TE0176216	0.924504	K
K2_TE0176215	0.924504	K
K2_TE0176214	0.924504	K
K2_TE0176213	0.924504	K
K2_TE0176212	0.924504	K
K2_TE0176211	0.924504	K
K2_TE0176210	0.924504	K
K2_TE0176209	0.924504	K
K2_TE0176208	0.924504	K
K2_TE0176206	0.924504	K
K2_TE0176207	0.924504	K
K2_TE0176205	0.924504	K
K2_TE0176204	0.924504	K
K2_TE0176203	0.924504	K
K2_TE0176202	0.924504	K
K2_TE0176201	0.924504	K
K2_TE0176199	0.924504	K
K2_TE0176200	0.924504	K
K2_TE0176198	0.924504	K
K2_TE0176197	0.924504	K
K2_TE0176196	0.924504	K
K2_TE0176195	0.924504	K
K2_TE0176194	0.924504	K
K2_TE0176191	0.924504	K
K2_TE0176190	0.924504	K
K2_TE0176189	1.00855	K
K2_TE0176187	0.756412	K
K2_TE0176186	0.756412	K
K2_TE0176185	0.756412	K
K2_TE0176178	0.756412	K
K2_TE0176184	0.756412	K
K2_TE0176183	0.756412	K
K2_TE0176181	0.756412	K
K2_TE0176182	0.756412	K
K2_TE0176179	0.756412	K
K2_TE0176180	0.756412	K
K2_TE0176177	0.756412	K
K2_TE0176176	0.756412	K
K2_TE0175807	2.10115	K
K2_TE0175806	2.18519	K
K2_TE0175805	2.18519	K
K2_TE0175803	2.10115	K
K2_TE0175804	2.10115	K
K2_TE0175802	2.10115	K
K2_TE0175801	0.168092	K
K2_TE0175800	0.168092	K
K2_TE0175799	0.168092	K
K2_TE0175798	0.168092	K
K2_TE0175797	0.168092	K
K2_TE0175795	0.168092	K
K2_TE0175796	0.168092	K
K2_TE0175794	0.168092	K
K2_TE0175793	0.420229	K
K2_TE0175792	0.168092	K
K2_TE0175791	0.504275	K
K2_TE0175790	0.336183	K
K2_TE0175789	0.336183	K
K2_TE0175788	0.336183	K
K2_TE0175787	0.336183	K
K2_TE0175786	0.336183	K
K2_TE0175785	0.252137	K
K2_TE0175784	0.252137	K
K2_TE0175783	0.252137	K
K2_TE0175782	10.1695	K
K2_TE0175781	10.7579	K
K2_TE0175780	12.1026	K
K2_TE0175779	12.859	K
K2_TE0175778	13.7835	K
K2_TE0175777	12.6069	K
K2_TE0175776	18.7422	K
K2_TE0175775	20.6753	K
