index	RPKM	type	genome
K2_TE0917489	8.32054	conserved	K
K2_TE0917490	8.32054	conserved	K
K2_TE0917491	8.32054	conserved	K
K2_TE1043373	38.3249	conserved	K
K2_TE1043372	12.6069	conserved	K
K2_TE1043370	0.252137	conserved	K
K2_TE1043365	16.3889	conserved	K
K2_TE0723503	0.588321	conserved	K
K2_TE0723471	3.61397	conserved	K
K2_TE0723464	0.420229	conserved	K
K2_TE0723435	4.45443	conserved	K
K2_TE1528244	1.42878	conserved	K
K2_TE1266597	1.00855	conserved	K
K2_TE2236324	0.168092	conserved	K
K2_TE0827450	2.26924	conserved	K
K2_TE0827449	2.26924	conserved	K
K2_TE1684040	1.42878	conserved	K
K2_TE1268636	0.756412	conserved	K
K2_TE1264602	0.252137	conserved	K
K2_TE1263032	0.420229	conserved	K
K2_TE1263012	0.168092	conserved	K
K2_TE1263011	0.168092	conserved	K
K2_TE1681298	0.672367	conserved	K
K2_TE1681307	1.0926	conserved	K
K2_TE1681308	1.0926	conserved	K
K2_TE1681327	0.588321	conserved	K
K2_TE1768599	0.252137	conserved	K
K2_TE1768606	0.252137	conserved	K
K2_TE1768607	0.252137	conserved	K
K2_TE1768616	0.168092	conserved	K
K2_TE2236298	105.73	conserved	K
K2_TE0224610	0.252137	conserved	K
K2_TE0826090	0.588321	conserved	K
K2_TE1036042	2.60542	conserved	K
K2_TE1034860	0.168092	conserved	K
K2_TE1841265	0.252137	conserved	K
K2_TE1445188	0.168092	conserved	K
K2_TE1445274	0.504275	conserved	K
K2_TE1160055	0.168092	conserved	K
K2_TE1159959	512.764	conserved	K
K2_TE1158839	3.52992	conserved	K
K2_TE1158831	7.64817	conserved	K
K2_TE1158828	0.588321	conserved	K
K2_TE1158825	3.02565	conserved	K
K2_TE1158779	5.12679	conserved	K
K2_TE1530449	17.6496	conserved	K
K2_TE1530447	17.6496	conserved	K
K2_TE1530448	17.6496	conserved	K
K2_TE1530446	17.6496	conserved	K
K2_TE1530445	17.6496	conserved	K
K2_TE1530444	17.6496	conserved	K
K2_TE1530443	26.7266	conserved	K
K2_TE1530442	15.2123	conserved	K
K2_TE1530441	9.58122	conserved	K
K2_TE1530440	12.1866	conserved	K
K2_TE1530415	1.51282	conserved	K
K2_TE1530414	1.68092	conserved	K
K2_TE1530413	1.68092	conserved	K
K2_TE1530412	1.84901	conserved	K
K2_TE1530411	1.93305	conserved	K
K2_TE1528245	1.17664	conserved	K
K2_TE1528243	1.17664	conserved	K
K2_TE1528242	1.17664	conserved	K
K2_TE1528241	1.34473	conserved	K
K2_TE1528240	1.34473	conserved	K
K2_TE1528239	1.34473	conserved	K
K2_TE1528238	1.34473	conserved	K
K2_TE1528237	1.34473	conserved	K
K2_TE1528236	0.168092	conserved	K
K2_TE1528235	0.168092	conserved	K
K2_TE1528234	0.168092	conserved	K
K2_TE1528233	0.168092	conserved	K
K2_TE1528232	0.252137	conserved	K
K2_TE1528231	0.252137	conserved	K
K2_TE1528229	0.252137	conserved	K
K2_TE1528230	0.252137	conserved	K
K2_TE1528228	0.252137	conserved	K
K2_TE1528227	0.252137	conserved	K
K2_TE1528226	0.252137	conserved	K
K2_TE1528225	0.252137	conserved	K
K2_TE1528224	0.252137	conserved	K
K2_TE1528223	0.252137	conserved	K
K2_TE1528222	0.252137	conserved	K
K2_TE1528221	0.252137	conserved	K
K2_TE1528220	0.252137	conserved	K
K2_TE1528219	0.252137	conserved	K
K2_TE1528218	0.252137	conserved	K
K2_TE1528217	0.252137	conserved	K
K2_TE1528216	0.252137	conserved	K
K2_TE1528215	0.252137	conserved	K
K2_TE1528214	0.252137	conserved	K
K2_TE1528213	0.252137	conserved	K
K2_TE1528212	0.252137	conserved	K
K2_TE1528211	0.252137	conserved	K
K2_TE1528210	0.252137	conserved	K
K2_TE1528209	0.252137	conserved	K
K2_TE1528208	0.252137	conserved	K
K2_TE1528207	0.252137	conserved	K
K2_TE1528206	0.252137	conserved	K
K2_TE1528205	0.252137	conserved	K
K2_TE1528204	0.252137	conserved	K
K2_TE1528203	0.504275	conserved	K
K2_TE1528202	0.504275	conserved	K
K2_TE1528201	12.6909	conserved	K
K2_TE1528200	0.252137	conserved	K
K2_TE1528199	0.252137	conserved	K
K2_TE1528198	0.924504	conserved	K
K2_TE1528197	0.924504	conserved	K
K2_TE1528196	0.924504	conserved	K
K2_TE1528195	4.45443	conserved	K
K2_TE1528194	4.62252	conserved	K
K2_TE1528193	3.61397	conserved	K
K2_TE1528192	0.252137	conserved	K
K2_TE1528191	0.252137	conserved	K
K2_TE1528189	0.252137	conserved	K
K2_TE1528188	0.252137	conserved	K
K2_TE1528190	0.252137	conserved	K
K2_TE1528187	0.252137	conserved	K
K2_TE1528186	0.252137	conserved	K
K2_TE1528185	0.252137	conserved	K
K2_TE1528184	0.252137	conserved	K
K2_TE1528183	0.252137	conserved	K
K2_TE1528181	0.252137	conserved	K
K2_TE1528182	0.252137	conserved	K
K2_TE1528180	0.252137	conserved	K
K2_TE1528179	0.252137	conserved	K
K2_TE1528178	2.18519	conserved	K
K2_TE1528177	4.0342	conserved	K
K2_TE1528176	4.28634	conserved	K
K2_TE1528175	4.11825	conserved	K
K2_TE1528174	4.45443	conserved	K
K2_TE1528173	4.20229	conserved	K
K2_TE1528172	65.976	conserved	K
K2_TE1528171	65.8919	conserved	K
K2_TE1528170	0.168092	conserved	K
K2_TE1528169	0.168092	conserved	K
K2_TE1528168	0.168092	conserved	K
K2_TE1528167	0.168092	conserved	K
K2_TE1528166	0.168092	conserved	K
K2_TE1528165	0.168092	conserved	K
K2_TE1528164	0.168092	conserved	K
K2_TE1528163	0.168092	conserved	K
K2_TE1528162	0.168092	conserved	K
K2_TE1528161	0.168092	conserved	K
K2_TE1528160	0.168092	conserved	K
K2_TE1528159	0.168092	conserved	K
K2_TE1528158	0.168092	conserved	K
K2_TE1528157	0.168092	conserved	K
K2_TE1528156	0.168092	conserved	K
K2_TE1528155	0.168092	conserved	K
K2_TE1528154	0.168092	conserved	K
K2_TE1528153	0.168092	conserved	K
K2_TE1528152	0.168092	conserved	K
K2_TE1528151	0.168092	conserved	K
K2_TE1528150	0.168092	conserved	K
K2_TE1528148	0.168092	conserved	K
K2_TE1528149	0.168092	conserved	K
K2_TE1528147	0.168092	conserved	K
K2_TE1528145	0.168092	conserved	K
K2_TE1528146	0.168092	conserved	K
K2_TE1528144	0.168092	conserved	K
K2_TE1528143	0.168092	conserved	K
K2_TE1528142	0.168092	conserved	K
K2_TE1528141	0.168092	conserved	K
K2_TE1528140	0.168092	conserved	K
K2_TE1528138	0.168092	conserved	K
K2_TE1528139	0.168092	conserved	K
K2_TE1528137	0.168092	conserved	K
K2_TE1528136	0.168092	conserved	K
K2_TE1528135	0.168092	conserved	K
K2_TE1528134	0.168092	conserved	K
K2_TE1528133	0.168092	conserved	K
K2_TE1528132	0.168092	conserved	K
K2_TE1528131	0.168092	conserved	K
K2_TE1528130	0.168092	conserved	K
K2_TE1528129	0.168092	conserved	K
K2_TE1528128	6.38748	conserved	K
K2_TE1528127	7.56412	conserved	K
K2_TE1528126	7.14389	conserved	K
K2_TE1528125	0.168092	conserved	K
K2_TE1528124	0.168092	conserved	K
K2_TE1528123	0.168092	conserved	K
K2_TE1528122	0.168092	conserved	K
K2_TE1683997	5.71512	conserved	K
K2_TE1684002	1.93305	conserved	K
K2_TE1684011	0.672367	conserved	K
K2_TE1684018	8.15244	conserved	K
K2_TE1684019	12.2707	conserved	K
K2_TE1684020	38.7451	conserved	K
K2_TE1684021	38.8292	conserved	K
K2_TE1684022	51.0999	conserved	K
K2_TE1684027	0.168092	conserved	K
K2_TE1684028	1.42878	conserved	K
K2_TE1684029	1.42878	conserved	K
K2_TE1684030	1.42878	conserved	K
K2_TE1684031	1.42878	conserved	K
K2_TE1684032	1.42878	conserved	K
K2_TE1684033	1.42878	conserved	K
K2_TE1684034	1.42878	conserved	K
K2_TE1684035	1.42878	conserved	K
K2_TE1684036	1.42878	conserved	K
K2_TE1684037	1.42878	conserved	K
K2_TE1684038	1.42878	conserved	K
K2_TE1684039	1.42878	conserved	K
K2_TE1684041	1.42878	conserved	K
K2_TE1684042	1.42878	conserved	K
K2_TE1684043	1.42878	conserved	K
K2_TE1684044	1.59687	conserved	K
K2_TE1684045	1.42878	conserved	K
K2_TE1684046	1.59687	conserved	K
K2_TE1684047	1.59687	conserved	K
K2_TE1684048	2.18519	conserved	K
K2_TE1684049	1.42878	conserved	K
K2_TE1684050	1.42878	conserved	K
K2_TE1684051	1.42878	conserved	K
K2_TE1684052	1.51282	conserved	K
K2_TE1684053	1.51282	conserved	K
K2_TE1684054	1.59687	conserved	K
K2_TE1684055	5.46298	conserved	K
K2_TE1684056	10.6738	conserved	K
K2_TE1268737	4.53847	conserved	K
K2_TE1268736	9.41313	conserved	K
K2_TE1268735	4.9587	conserved	K
K2_TE1268663	14.0357	conserved	K
K2_TE1268662	13.4473	conserved	K
K2_TE1268661	4.28634	conserved	K
K2_TE1268660	0.588321	conserved	K
K2_TE1268659	0.588321	conserved	K
K2_TE1268658	0.588321	conserved	K
K2_TE1268657	0.588321	conserved	K
K2_TE1268656	0.588321	conserved	K
K2_TE1268655	0.588321	conserved	K
K2_TE1268654	0.588321	conserved	K
K2_TE1268652	0.588321	conserved	K
K2_TE1268653	0.588321	conserved	K
K2_TE1268651	0.588321	conserved	K
K2_TE1268650	0.588321	conserved	K
K2_TE1268649	0.588321	conserved	K
K2_TE1268648	0.588321	conserved	K
K2_TE1268647	0.588321	conserved	K
K2_TE1268646	0.756412	conserved	K
K2_TE1268645	0.756412	conserved	K
K2_TE1268644	0.756412	conserved	K
K2_TE1268643	0.756412	conserved	K
K2_TE1268642	0.756412	conserved	K
K2_TE1268641	0.756412	conserved	K
K2_TE1268640	0.756412	conserved	K
K2_TE1268639	0.756412	conserved	K
K2_TE1268638	0.756412	conserved	K
K2_TE1268637	0.756412	conserved	K
K2_TE1266596	0.924504	conserved	K
K2_TE1266593	1.00855	conserved	K
K2_TE1266592	0.336183	conserved	K
K2_TE1266591	0.252137	conserved	K
K2_TE1266589	0.168092	conserved	K
K2_TE1266588	0.252137	conserved	K
K2_TE1266587	0.168092	conserved	K
K2_TE1266564	10.7579	conserved	K
K2_TE1266545	4.9587	conserved	K
K2_TE1264601	0.336183	conserved	K
K2_TE1264600	0.420229	conserved	K
K2_TE1264594	27.6511	conserved	K
K2_TE1263082	0.504275	conserved	K
K2_TE1263072	11.5983	conserved	K
K2_TE1263068	0.168092	conserved	K
K2_TE1263067	0.168092	conserved	K
K2_TE1263066	0.168092	conserved	K
K2_TE1263065	0.168092	conserved	K
K2_TE1263064	0.168092	conserved	K
K2_TE1263063	0.252137	conserved	K
K2_TE1263056	0.336183	conserved	K
K2_TE1263055	0.504275	conserved	K
K2_TE1263054	0.252137	conserved	K
K2_TE1263048	0.252137	conserved	K
K2_TE1263046	0.252137	conserved	K
K2_TE1263043	0.252137	conserved	K
K2_TE1263042	0.168092	conserved	K
K2_TE1263040	0.420229	conserved	K
K2_TE1263039	0.420229	conserved	K
K2_TE1263024	0.168092	conserved	K
K2_TE1263023	0.168092	conserved	K
K2_TE1263022	0.168092	conserved	K
K2_TE1263021	0.168092	conserved	K
K2_TE1263020	0.168092	conserved	K
K2_TE1263019	0.168092	conserved	K
K2_TE1263018	0.168092	conserved	K
K2_TE1263017	0.168092	conserved	K
K2_TE1263016	0.168092	conserved	K
K2_TE1263015	0.168092	conserved	K
K2_TE1263014	0.168092	conserved	K
K2_TE1263013	0.168092	conserved	K
K2_TE1263010	0.168092	conserved	K
K2_TE1263009	0.168092	conserved	K
K2_TE1263008	0.168092	conserved	K
K2_TE1263007	0.168092	conserved	K
K2_TE1263006	0.168092	conserved	K
K2_TE1263005	0.168092	conserved	K
K2_TE1263004	0.168092	conserved	K
K2_TE1263003	0.168092	conserved	K
K2_TE1263002	0.168092	conserved	K
K2_TE1263001	0.168092	conserved	K
K2_TE1262999	0.168092	conserved	K
K2_TE1263000	0.168092	conserved	K
K2_TE1262998	0.168092	conserved	K
K2_TE1262997	0.168092	conserved	K
K2_TE1262996	0.168092	conserved	K
K2_TE1262995	0.336183	conserved	K
K2_TE1262994	0.252137	conserved	K
K2_TE1262993	0.168092	conserved	K
K2_TE1262992	0.168092	conserved	K
K2_TE1262991	0.252137	conserved	K
K2_TE1262990	0.252137	conserved	K
K2_TE1262989	0.252137	conserved	K
K2_TE1262988	4.45443	conserved	K
K2_TE1262987	3.27779	conserved	K
K2_TE1262986	199.105	conserved	K
K2_TE1262985	217.763	conserved	K
K2_TE1262984	217.595	conserved	K
K2_TE1681299	0.672367	conserved	K
K2_TE1681300	0.672367	conserved	K
K2_TE1681301	0.672367	conserved	K
K2_TE1681302	0.672367	conserved	K
K2_TE1681303	0.672367	conserved	K
K2_TE1681304	0.672367	conserved	K
K2_TE1681305	0.672367	conserved	K
K2_TE1681306	0.672367	conserved	K
K2_TE1681309	1.0926	conserved	K
K2_TE1681310	1.0926	conserved	K
K2_TE1681311	1.0926	conserved	K
K2_TE1681312	1.0926	conserved	K
K2_TE1681313	1.0926	conserved	K
K2_TE1681314	1.0926	conserved	K
K2_TE1681315	1.0926	conserved	K
K2_TE1681316	1.0926	conserved	K
K2_TE1681317	1.0926	conserved	K
K2_TE1681318	1.0926	conserved	K
K2_TE1681319	1.0926	conserved	K
K2_TE1681320	1.0926	conserved	K
K2_TE1681321	1.0926	conserved	K
K2_TE1681322	1.0926	conserved	K
K2_TE1681323	1.0926	conserved	K
K2_TE1681324	1.0926	conserved	K
K2_TE1681325	0.672367	conserved	K
K2_TE1681326	11.01	conserved	K
K2_TE1681328	0.588321	conserved	K
K2_TE1681329	0.588321	conserved	K
K2_TE1681330	0.588321	conserved	K
K2_TE1681331	0.588321	conserved	K
K2_TE1681332	0.588321	conserved	K
K2_TE1681333	0.588321	conserved	K
K2_TE1681334	0.588321	conserved	K
K2_TE1681335	6.38748	conserved	K
K2_TE1681336	9.16099	conserved	K
K2_TE1681337	0.588321	conserved	K
K2_TE1681338	11.3462	conserved	K
K2_TE1681339	0.252137	conserved	K
K2_TE1681340	0.252137	conserved	K
K2_TE1681341	0.252137	conserved	K
K2_TE1681342	23.3647	conserved	K
K2_TE1681358	0.168092	conserved	K
K2_TE1768588	0.252137	conserved	K
K2_TE1768589	0.252137	conserved	K
K2_TE1768590	0.252137	conserved	K
K2_TE1768591	0.252137	conserved	K
K2_TE1768592	0.252137	conserved	K
K2_TE1768593	0.252137	conserved	K
K2_TE1768594	0.252137	conserved	K
K2_TE1768595	0.252137	conserved	K
K2_TE1768596	0.252137	conserved	K
K2_TE1768597	0.252137	conserved	K
K2_TE1768598	0.252137	conserved	K
K2_TE1768600	0.252137	conserved	K
K2_TE1768601	0.252137	conserved	K
K2_TE1768602	0.252137	conserved	K
K2_TE1768603	0.252137	conserved	K
K2_TE1768604	0.252137	conserved	K
K2_TE1768605	0.252137	conserved	K
K2_TE1768608	0.252137	conserved	K
K2_TE1768609	0.252137	conserved	K
K2_TE1768610	0.252137	conserved	K
K2_TE1768611	0.252137	conserved	K
K2_TE1769394	2.26924	conserved	K
K2_TE1769395	3.61397	conserved	K
K2_TE1769396	3.86611	conserved	K
K2_TE1769397	3.69802	conserved	K
K2_TE1769398	3.19374	conserved	K
K2_TE1769399	3.61397	conserved	K
K2_TE1769408	0.504275	conserved	K
K2_TE1769409	0.420229	conserved	K
K2_TE1769410	0.420229	conserved	K
K2_TE1769411	1.26069	conserved	K
K2_TE2236323	0.168092	conserved	K
K2_TE2236321	0.168092	conserved	K
K2_TE2236311	29.0799	conserved	K
K2_TE2236310	4.37038	conserved	K
K2_TE2236309	7.73222	conserved	K
K2_TE2236308	5.21084	conserved	K
K2_TE2236306	7.14389	conserved	K
K2_TE2236307	3.52992	conserved	K
K2_TE2236305	6.30344	conserved	K
K2_TE2236303	15.2963	conserved	K
K2_TE2236304	5.21084	conserved	K
K2_TE2236302	28.2394	conserved	K
K2_TE2236301	6.38748	conserved	K
K2_TE2236300	84.7182	conserved	K
K2_TE2236299	20.6753	conserved	K
K2_TE2236297	18.7422	conserved	K
K2_TE0228630	0.840458	conserved	K
K2_TE0224635	1.17664	conserved	K
K2_TE0224636	0.420229	conserved	K
K2_TE0224634	10.7579	conserved	K
K2_TE0224633	5.63107	conserved	K
K2_TE0224632	3.61397	conserved	K
K2_TE0224631	11.1781	conserved	K
K2_TE0224630	4.37038	conserved	K
K2_TE0224629	11.094	conserved	K
K2_TE0224628	4.28634	conserved	K
K2_TE0224586	0.168092	conserved	K
K2_TE1602845	75.3891	conserved	K
K2_TE0827463	0.672367	conserved	K
K2_TE0827453	0.588321	conserved	K
K2_TE0827452	0.588321	conserved	K
K2_TE0827451	2.26924	conserved	K
K2_TE0827448	2.10115	conserved	K
K2_TE0827447	2.10115	conserved	K
K2_TE0827446	2.0171	conserved	K
K2_TE0827445	0.924504	conserved	K
K2_TE0827444	1.26069	conserved	K
K2_TE0827443	1.26069	conserved	K
K2_TE0827442	1.26069	conserved	K
K2_TE0826089	0.588321	conserved	K
K2_TE1036047	3.19374	conserved	K
K2_TE1036046	3.27779	conserved	K
K2_TE1036045	3.27779	conserved	K
K2_TE1036044	4.70657	conserved	K
K2_TE1036043	2.43733	conserved	K
K2_TE1026633	0.252137	conserved	K
K2_TE1026619	0.252137	conserved	K
K2_TE1026592	2.43733	conserved	K
K2_TE0501642	0.840458	conserved	K
K2_TE0130558	0.168092	conserved	K
K2_TE1364971	0.588321	conserved	K
K2_TE1364970	0.504275	conserved	K
K2_TE1840010	18.8263	conserved	K
K2_TE1840011	12.5228	conserved	K
K2_TE1840012	12.3547	conserved	K
K2_TE1840013	12.3547	conserved	K
K2_TE1840014	20.087	conserved	K
K2_TE1840015	9.16099	conserved	K
K2_TE1840016	9.24504	conserved	K
K2_TE1841316	21.1795	conserved	K
K2_TE1841317	23.1126	conserved	K
K2_TE1841338	5.21084	conserved	K
K2_TE1841339	12.4388	conserved	K
K2_TE1841340	4.20229	conserved	K
K2_TE1841341	1.84901	conserved	K
K2_TE1841342	1.0926	conserved	K
K2_TE1841343	1.0926	conserved	K
K2_TE1841344	0.756412	conserved	K
K2_TE1841345	0.252137	conserved	K
K2_TE1841346	0.252137	conserved	K
K2_TE1841347	0.504275	conserved	K
K2_TE1841348	0.336183	conserved	K
K2_TE1841349	1.51282	conserved	K
K2_TE1841350	3.1097	conserved	K
K2_TE1841351	2.18519	conserved	K
K2_TE1841352	6.47153	conserved	K
K2_TE1841353	3.27779	conserved	K
K2_TE1841354	5.12679	conserved	K
K2_TE1841355	10.7579	conserved	K
K2_TE1841356	4.70657	conserved	K
K2_TE1841357	5.12679	conserved	K
K2_TE1841358	7.14389	conserved	K
K2_TE1841359	2.77351	conserved	K
K2_TE1841366	0.252137	conserved	K
K2_TE1445168	15.2963	conserved	K
K2_TE1445169	6.21939	conserved	K
K2_TE1445170	4.20229	conserved	K
K2_TE1445171	4.70657	conserved	K
K2_TE1445172	1.51282	conserved	K
K2_TE1445173	1.34473	conserved	K
K2_TE1445174	1.26069	conserved	K
K2_TE1445175	1.26069	conserved	K
K2_TE1445176	1.34473	conserved	K
K2_TE1445177	2.10115	conserved	K
K2_TE1445178	4.37038	conserved	K
K2_TE1445179	4.11825	conserved	K
K2_TE1445180	2.35328	conserved	K
K2_TE1445181	2.85756	conserved	K
K2_TE1445182	0.168092	conserved	K
K2_TE1445183	0.168092	conserved	K
K2_TE1445184	0.168092	conserved	K
K2_TE1445185	0.168092	conserved	K
K2_TE1445186	0.168092	conserved	K
K2_TE1445187	0.168092	conserved	K
K2_TE1445189	0.168092	conserved	K
K2_TE1445190	0.168092	conserved	K
K2_TE1445191	0.168092	conserved	K
K2_TE1445192	0.168092	conserved	K
K2_TE1445193	0.168092	conserved	K
K2_TE1445194	0.168092	conserved	K
K2_TE1445195	0.168092	conserved	K
K2_TE1445196	0.168092	conserved	K
K2_TE1445197	0.168092	conserved	K
K2_TE1445198	0.168092	conserved	K
K2_TE1445199	0.168092	conserved	K
K2_TE1445200	0.168092	conserved	K
K2_TE1445201	0.168092	conserved	K
K2_TE1445202	0.168092	conserved	K
K2_TE1445203	0.168092	conserved	K
K2_TE1445204	0.168092	conserved	K
K2_TE1445205	0.168092	conserved	K
K2_TE1445206	0.168092	conserved	K
K2_TE1445207	0.336183	conserved	K
K2_TE1445208	1.84901	conserved	K
K2_TE1445209	4.87466	conserved	K
K2_TE1445210	4.53847	conserved	K
K2_TE1445211	4.53847	conserved	K
K2_TE1445212	4.53847	conserved	K
K2_TE1445266	12.6069	conserved	K
K2_TE1445267	0.168092	conserved	K
K2_TE1445268	0.168092	conserved	K
K2_TE1445269	0.420229	conserved	K
K2_TE1445270	0.252137	conserved	K
K2_TE1445271	0.336183	conserved	K
K2_TE1445272	0.588321	conserved	K
K2_TE1445273	0.336183	conserved	K
K2_TE1445275	0.420229	conserved	K
K2_TE1445276	0.252137	conserved	K
K2_TE0219011	10.2536	conserved	K
K2_TE0445867	15.7166	conserved	K
K2_TE0445824	7.90031	conserved	K
K2_TE0445823	7.90031	conserved	K
K2_TE0445822	7.90031	conserved	K
K2_TE0445821	6.0513	conserved	K
K2_TE0445820	6.38748	conserved	K
K2_TE0444240	2.52137	conserved	K
K2_TE1160069	0.168092	conserved	K
K2_TE1160068	0.168092	conserved	K
K2_TE1160067	0.168092	conserved	K
K2_TE1160066	0.168092	conserved	K
K2_TE1160065	0.168092	conserved	K
K2_TE1160064	0.168092	conserved	K
K2_TE1160063	0.168092	conserved	K
K2_TE1160062	0.168092	conserved	K
K2_TE1160061	0.168092	conserved	K
K2_TE1160059	0.168092	conserved	K
K2_TE1160060	0.168092	conserved	K
K2_TE1160058	0.168092	conserved	K
K2_TE1160057	0.168092	conserved	K
K2_TE1160056	0.168092	conserved	K
K2_TE1160054	0.168092	conserved	K
K2_TE1160046	3.61397	conserved	K
K2_TE1160039	19.3305	conserved	K
K2_TE1160038	18.1539	conserved	K
K2_TE1160037	18.1539	conserved	K
K2_TE1160036	23.785	conserved	K
K2_TE1160035	22.1041	conserved	K
K2_TE1160020	4.11825	conserved	K
K2_TE1160019	4.11825	conserved	K
K2_TE1159991	0.168092	conserved	K
K2_TE1159975	18.2379	conserved	K
K2_TE1159974	18.4901	conserved	K
K2_TE1159973	18.0699	conserved	K
K2_TE1159972	15.2963	conserved	K
K2_TE1159971	20.3391	conserved	K
K2_TE1159958	0.420229	conserved	K
K2_TE1159956	0.420229	conserved	K
K2_TE1159955	0.420229	conserved	K
K2_TE1159957	0.420229	conserved	K
K2_TE1159954	0.420229	conserved	K
K2_TE1159952	0.420229	conserved	K
K2_TE1159953	0.420229	conserved	K
K2_TE1159951	0.420229	conserved	K
K2_TE1159950	0.420229	conserved	K
K2_TE1159949	0.420229	conserved	K
K2_TE1159948	0.420229	conserved	K
K2_TE1159947	0.420229	conserved	K
K2_TE1159946	14.708	conserved	K
K2_TE1159945	14.7921	conserved	K
K2_TE1159944	0.420229	conserved	K
K2_TE1159943	0.168092	conserved	K
K2_TE1159942	0.168092	conserved	K
K2_TE1159941	0.168092	conserved	K
K2_TE1159940	0.168092	conserved	K
K2_TE1159939	0.168092	conserved	K
K2_TE1159938	0.168092	conserved	K
K2_TE1159937	0.168092	conserved	K
K2_TE1159936	0.168092	conserved	K
K2_TE1159935	0.168092	conserved	K
K2_TE1159934	0.168092	conserved	K
K2_TE1159932	0.168092	conserved	K
K2_TE1159933	0.168092	conserved	K
K2_TE1159930	0.168092	conserved	K
K2_TE1159931	0.168092	conserved	K
K2_TE1159929	0.168092	conserved	K
K2_TE1159928	0.168092	conserved	K
K2_TE1159927	0.168092	conserved	K
K2_TE1158841	0.168092	conserved	K
K2_TE1158837	0.252137	conserved	K
K2_TE1158838	0.252137	conserved	K
K2_TE1158836	0.252137	conserved	K
K2_TE1158835	0.252137	conserved	K
K2_TE1158834	0.252137	conserved	K
