index	type	TE	TEcoverage	genome
LTR-TE1892	specific	Ancient	0	K
LTR-TE1893	specific	Ancient	0	K
LTR-TE1906	specific	Ancient	0	K
LTR-TE1907	specific	Ancient	0	K
LTR-TE1913	specific	Ancient	0	K
LTR-TE1936	specific	Ancient	0	K
LTR-TE1943	specific	Ancient	0	K
LTR-TE1958	specific	Ancient	0	K
LTR-TE1962	specific	Ancient	0	K
LTR-TE1974	specific	Ancient	0	K
LTR-TE2005	specific	Ancient	0	K
LTR-TE2008	specific	Ancient	0	K
LTR-TE2024	specific	Ancient	0	K
LTR-TE2027	specific	Ancient	0	K
LTR-TE2048	specific	Ancient	0	K
LTR-TE2051	specific	Ancient	0	K
LTR-TE2094	specific	Ancient	0	K
LTR-TE2104	specific	Ancient	0	K
LTR-TE2129	specific	Ancient	0	K
LTR-TE2142	specific	Ancient	0	K
LTR-TE2152	specific	Ancient	0	K
LTR-TE2177	specific	Ancient	0	K
LTR-TE2201	specific	Ancient	0	K
LTR-TE2219	specific	Ancient	0	K
LTR-TE2242	specific	Ancient	0	K
LTR-TE2248	specific	Ancient	0	K
LTR-TE2254	specific	Ancient	0	K
LTR-TE2296	specific	Ancient	0	K
LTR-TE2309	specific	Ancient	0	K
LTR-TE2310	specific	Ancient	0	K
LTR-TE2336	specific	Ancient	1	K
LTR-TE2338	specific	Ancient	0	K
LTR-TE2358	specific	Ancient	0	K
LTR-TE2365	specific	Ancient	0	K
LTR-TE2368	specific	Ancient	0	K
LTR-TE2419	specific	Ancient	0	K
LTR-TE2420	specific	Ancient	0	K
LTR-TE2428	specific	Ancient	0	K
LTR-TE2900	specific	Ancient	0	K
LTR-TE2475	specific	Ancient	0	K
LTR-TE2485	specific	Ancient	0	K
LTR-TE2607	specific	Ancient	0	K
LTR-TE2680	specific	Ancient	0	K
LTR-TE2763	specific	Ancient	0	K
LTR-TE2927	specific	Ancient	0	K
LTR-TE2959	specific	Ancient	0	K
LTR-TE2968	specific	Ancient	0	K
LTR-TE2978	specific	Ancient	0	K
LTR-TE3082	specific	Ancient	0	K
LTR-TE3161	specific	Ancient	0	K
LTR-TE3167	specific	Ancient	0	K
LTR-TE3215	specific	Ancient	0	K
LTR-TE3550	specific	Ancient	0	K
LTR-TE3560	specific	Ancient	0	K
LTR-TE3571	specific	Ancient	0	K
LTR-TE3749	specific	Ancient	0	K
LTR-TE3787	specific	Ancient	0	K
LTR-TE2443	specific	Ancient	0	K
LTR-TE2451	specific	Ancient	0	K
LTR-TE2457	specific	Ancient	0	K
LTR-TE2468	specific	Ancient	0	K
LTR-TE2490	specific	Ancient	0	K
LTR-TE2497	specific	Ancient	0	K
LTR-TE2505	specific	Ancient	0	K
LTR-TE2517	specific	Ancient	0	K
LTR-TE2520	specific	Ancient	0	K
LTR-TE2521	specific	Ancient	0	K
LTR-TE2544	specific	Ancient	0	K
LTR-TE2545	specific	Ancient	1	K
LTR-TE2563	specific	Ancient	0	K
LTR-TE2565	specific	Ancient	0	K
LTR-TE2566	specific	Ancient	0	K
LTR-TE2575	specific	Ancient	0	K
LTR-TE2578	specific	Ancient	0	K
LTR-TE2579	specific	Ancient	1	K
LTR-TE2582	specific	Ancient	1	K
LTR-TE2586	specific	Ancient	0	K
LTR-TE2590	specific	Ancient	0	K
LTR-TE2600	specific	Ancient	0	K
LTR-TE2608	specific	Ancient	0	K
LTR-TE2611	specific	Ancient	0	K
LTR-TE2616	specific	Ancient	0	K
LTR-TE2617	specific	Ancient	0	K
LTR-TE2626	specific	Ancient	0	K
LTR-TE2636	specific	Ancient	0	K
LTR-TE2654	specific	Ancient	0	K
LTR-TE2679	specific	Ancient	0	K
LTR-TE2688	specific	Ancient	0	K
LTR-TE2700	specific	Ancient	1	K
LTR-TE2735	specific	Ancient	0	K
LTR-TE2740	specific	Ancient	0	K
LTR-TE2768	specific	Ancient	0	K
LTR-TE2799	specific	Ancient	0	K
LTR-TE2848	specific	Ancient	0	K
LTR-TE2852	specific	Ancient	0	K
LTR-TE2858	specific	Ancient	0	K
LTR-TE2865	specific	Ancient	0	K
LTR-TE2901	specific	Ancient	0	K
LTR-TE2908	specific	Ancient	0	K
LTR-TE2926	specific	Ancient	0	K
LTR-TE2939	specific	Ancient	0	K
LTR-TE2941	specific	Ancient	0	K
LTR-TE2947	specific	Ancient	0	K
LTR-TE2966	specific	Ancient	0	K
LTR-TE2967	specific	Ancient	0	K
LTR-TE2974	specific	Ancient	0	K
LTR-TE2984	specific	Ancient	0	K
LTR-TE2989	specific	Ancient	0	K
LTR-TE2997	specific	Ancient	0	K
LTR-TE2998	specific	Ancient	0	K
LTR-TE3001	specific	Ancient	0	K
LTR-TE3002	specific	Ancient	0	K
LTR-TE3005	specific	Ancient	0	K
LTR-TE3006	specific	Ancient	0	K
LTR-TE3023	specific	Ancient	0	K
LTR-TE3025	specific	Ancient	0	K
LTR-TE3030	specific	Ancient	0	K
LTR-TE3039	specific	Ancient	0	K
LTR-TE3050	specific	Ancient	0	K
LTR-TE3089	specific	Ancient	1	K
LTR-TE3098	specific	Ancient	0	K
LTR-TE3100	specific	Ancient	0	K
LTR-TE3103	specific	Ancient	0	K
LTR-TE3113	specific	Ancient	1	K
LTR-TE3120	specific	Ancient	0	K
LTR-TE3133	specific	Ancient	0	K
LTR-TE3143	specific	Ancient	0	K
LTR-TE3145	specific	Ancient	0	K
LTR-TE3149	specific	Ancient	0.5204887	K
LTR-TE3160	specific	Ancient	0	K
LTR-TE3168	specific	Ancient	0	K
LTR-TE3189	specific	Ancient	0	K
LTR-TE3192	specific	Ancient	1	K
LTR-TE3198	specific	Ancient	0	K
LTR-TE3203	specific	Ancient	0	K
LTR-TE3206	specific	Ancient	0	K
LTR-TE3228	specific	Ancient	0	K
LTR-TE3233	specific	Ancient	0	K
LTR-TE3252	specific	Ancient	0	K
LTR-TE3255	specific	Ancient	0	K
LTR-TE3286	specific	Ancient	0	K
LTR-TE3289	specific	Ancient	0	K
LTR-TE3309	specific	Ancient	0	K
LTR-TE3313	specific	Ancient	0	K
LTR-TE3325	specific	Ancient	0	K
LTR-TE3328	specific	Ancient	0	K
LTR-TE3344	specific	Ancient	0	K
LTR-TE3348	specific	Ancient	0	K
LTR-TE3351	specific	Ancient	0	K
LTR-TE3354	specific	Ancient	0	K
LTR-TE3362	specific	Ancient	0	K
LTR-TE3388	specific	Ancient	0	K
LTR-TE3400	specific	Ancient	0	K
LTR-TE3401	specific	Ancient	0	K
LTR-TE3403	specific	Ancient	0	K
LTR-TE3412	specific	Ancient	0	K
LTR-TE3433	specific	Ancient	0	K
LTR-TE3434	specific	Ancient	0	K
LTR-TE3438	specific	Ancient	0	K
LTR-TE3445	specific	Ancient	0	K
LTR-TE3450	specific	Ancient	0	K
LTR-TE3466	specific	Ancient	0	K
LTR-TE3472	specific	Ancient	0	K
LTR-TE3476	specific	Ancient	0	K
LTR-TE3478	specific	Ancient	0	K
LTR-TE3500	specific	Ancient	0	K
LTR-TE3505	specific	Ancient	0	K
LTR-TE3507	specific	Ancient	0	K
LTR-TE3517	specific	Ancient	0	K
LTR-TE3530	specific	Ancient	0	K
LTR-TE3535	specific	Ancient	0	K
LTR-TE3537	specific	Ancient	0	K
LTR-TE3538	specific	Ancient	0	K
LTR-TE3543	specific	Ancient	1	K
LTR-TE3545	specific	Ancient	0	K
LTR-TE3566	specific	Ancient	0	K
LTR-TE3577	specific	Ancient	0	K
LTR-TE3587	specific	Ancient	0	K
LTR-TE3592	specific	Ancient	1	K
LTR-TE3593	specific	Ancient	0	K
LTR-TE3596	specific	Ancient	0	K
LTR-TE3606	specific	Ancient	0	K
LTR-TE3616	specific	Ancient	0	K
LTR-TE3618	specific	Ancient	0	K
LTR-TE3622	specific	Ancient	0	K
LTR-TE3636	specific	Ancient	0	K
LTR-TE3638	specific	Ancient	0	K
LTR-TE3657	specific	Ancient	0	K
LTR-TE3673	specific	Ancient	0	K
LTR-TE3674	specific	Ancient	0	K
LTR-TE3696	specific	Ancient	0	K
LTR-TE3702	specific	Ancient	0	K
LTR-TE3705	specific	Ancient	0	K
LTR-TE3706	specific	Ancient	0	K
LTR-TE3722	specific	Ancient	0	K
LTR-TE3726	specific	Ancient	0.3463397	K
LTR-TE3745	specific	Ancient	0	K
LTR-TE3773	specific	Ancient	0	K
LTR-TE3776	specific	Ancient	0	K
LTR-TE3777	specific	Ancient	0	K
LTR-TE3785	specific	Ancient	0	K
LTR-TE3805	specific	Ancient	0	K
LTR-TE3807	specific	Ancient	0	K
LTR-TE3811	specific	Ancient	0	K
LTR-TE3823	specific	Ancient	0	K
LTR-TE3824	specific	Ancient	0	K
LTR-TE3848	specific	Ancient	0	K
LTR-TE3855	specific	Ancient	0	K
LTR-TE3864	specific	Ancient	0	K
LTR-TE3869	specific	Ancient	0	K
LTR-TE2493	specific	Ancient	0	K
LTR-TE2516	specific	Ancient	0	K
LTR-TE2522	specific	Ancient	1	K
LTR-TE2524	specific	Ancient	0	K
LTR-TE2538	specific	Ancient	0	K
LTR-TE2541	specific	Ancient	0	K
LTR-TE2542	specific	Ancient	0	K
LTR-TE2543	specific	Ancient	0	K
LTR-TE2553	specific	Ancient	0	K
LTR-TE2571	specific	Ancient	0	K
LTR-TE2609	specific	Ancient	1	K
LTR-TE2634	specific	Ancient	0	K
LTR-TE2651	specific	Ancient	0	K
LTR-TE2681	specific	Ancient	0	K
LTR-TE2711	specific	Ancient	0	K
LTR-TE2737	specific	Ancient	0	K
LTR-TE2742	specific	Ancient	0	K
LTR-TE2762	specific	Ancient	0	K
LTR-TE2802	specific	Ancient	0	K
LTR-TE2827	specific	Ancient	0	K
LTR-TE2845	specific	Ancient	0	K
LTR-TE2889	specific	Ancient	0	K
LTR-TE2903	specific	Ancient	0	K
LTR-TE2921	specific	Ancient	0	K
LTR-TE2928	specific	Ancient	0	K
LTR-TE2944	specific	Ancient	0	K
LTR-TE2945	specific	Ancient	0	K
LTR-TE2954	specific	Ancient	0	K
LTR-TE2983	specific	Ancient	0	K
LTR-TE2991	specific	Ancient	0	K
LTR-TE3019	specific	Ancient	0	K
LTR-TE3040	specific	Ancient	0	K
LTR-TE3047	specific	Ancient	0	K
LTR-TE3054	specific	Ancient	0	K
LTR-TE3055	specific	Ancient	0	K
LTR-TE3057	specific	Ancient	0	K
LTR-TE3066	specific	Ancient	0	K
LTR-TE3081	specific	Ancient	0	K
LTR-TE3105	specific	Ancient	0	K
LTR-TE3107	specific	Ancient	0	K
LTR-TE3109	specific	Ancient	0	K
LTR-TE3121	specific	Ancient	0	K
LTR-TE3128	specific	Ancient	0	K
LTR-TE3162	specific	Ancient	0	K
LTR-TE3182	specific	Ancient	0	K
LTR-TE3183	specific	Ancient	0	K
LTR-TE3188	specific	Ancient	0	K
LTR-TE3213	specific	Ancient	0	K
LTR-TE3225	specific	Ancient	0	K
LTR-TE3226	specific	Ancient	0	K
LTR-TE3245	specific	Ancient	0	K
LTR-TE3263	specific	Ancient	0	K
LTR-TE3275	specific	Ancient	0	K
LTR-TE3276	specific	Ancient	0	K
LTR-TE3277	specific	Ancient	0	K
LTR-TE3278	specific	Ancient	0	K
LTR-TE3294	specific	Ancient	1	K
LTR-TE3310	specific	Ancient	0	K
LTR-TE3323	specific	Ancient	0	K
LTR-TE3334	specific	Ancient	0	K
LTR-TE3352	specific	Ancient	0	K
LTR-TE3361	specific	Ancient	0	K
LTR-TE3365	specific	Ancient	0	K
LTR-TE3411	specific	Ancient	0	K
LTR-TE3414	specific	Ancient	0	K
LTR-TE3469	specific	Ancient	0	K
LTR-TE3470	specific	Ancient	0	K
LTR-TE3512	specific	Ancient	0	K
LTR-TE3513	specific	Ancient	0	K
LTR-TE3522	specific	Ancient	0	K
LTR-TE3525	specific	Ancient	0	K
LTR-TE3546	specific	Ancient	0	K
LTR-TE3547	specific	Ancient	0	K
LTR-TE3565	specific	Ancient	1	K
LTR-TE3600	specific	Ancient	0	K
LTR-TE3603	specific	Ancient	0	K
LTR-TE3611	specific	Ancient	0	K
LTR-TE3619	specific	Ancient	0	K
LTR-TE3628	specific	Ancient	0	K
LTR-TE3632	specific	Ancient	0	K
LTR-TE3634	specific	Ancient	0	K
LTR-TE3663	specific	Ancient	0	K
LTR-TE3677	specific	Ancient	0	K
LTR-TE3679	specific	Ancient	0	K
LTR-TE3683	specific	Ancient	0	K
LTR-TE3697	specific	Ancient	0	K
LTR-TE3701	specific	Ancient	0	K
LTR-TE3711	specific	Ancient	0	K
LTR-TE3712	specific	Ancient	0	K
LTR-TE3716	specific	Ancient	0	K
LTR-TE3718	specific	Ancient	0	K
LTR-TE3739	specific	Ancient	0	K
LTR-TE3742	specific	Ancient	0	K
LTR-TE3755	specific	Ancient	0	K
LTR-TE3770	specific	Ancient	0	K
LTR-TE3781	specific	Ancient	0	K
LTR-TE3790	specific	Ancient	0	K
LTR-TE3792	specific	Ancient	0	K
LTR-TE3793	specific	Ancient	0	K
LTR-TE3802	specific	Ancient	0	K
LTR-TE3883	specific	Ancient	0	K
LTR-TE4261	specific	Ancient	0	K
LTR-TE5478	specific	Ancient	0	K
LTR-TE4306	specific	Ancient	0	K
LTR-TE4392	specific	Ancient	0	K
LTR-TE5359	specific	Ancient	0	K
LTR-TE6041	specific	Ancient	0	K
LTR-TE3923	specific	Ancient	0	K
LTR-TE3933	specific	Ancient	0	K
LTR-TE3954	specific	Ancient	0	K
LTR-TE4093	specific	Ancient	0	K
LTR-TE4247	specific	Ancient	0	K
LTR-TE4272	specific	Ancient	0	K
LTR-TE4415	specific	Ancient	0	K
LTR-TE4574	specific	Ancient	0	K
LTR-TE4685	specific	Ancient	0	K
LTR-TE4703	specific	Ancient	0	K
LTR-TE4808	specific	Ancient	0	K
LTR-TE4848	specific	Ancient	0	K
LTR-TE4922	specific	Ancient	0	K
LTR-TE4951	specific	Ancient	0	K
LTR-TE5008	specific	Ancient	0	K
LTR-TE5133	specific	Ancient	0	K
LTR-TE5137	specific	Ancient	0	K
LTR-TE5169	specific	Ancient	0	K
LTR-TE5211	specific	Ancient	0	K
LTR-TE5351	specific	Ancient	0	K
LTR-TE5437	specific	Ancient	0	K
LTR-TE5442	specific	Ancient	0	K
LTR-TE5484	specific	Ancient	0	K
LTR-TE5732	specific	Ancient	0	K
LTR-TE5849	specific	Ancient	0	K
LTR-TE5955	specific	Ancient	0	K
LTR-TE5964	specific	Ancient	0	K
LTR-TE5995	specific	Ancient	0.7995863	K
LTR-TE6134	specific	Ancient	0	K
LTR-TE6152	specific	Ancient	0	K
LTR-TE6159	specific	Ancient	0	K
LTR-TE6164	specific	Ancient	0	K
LTR-TE3910	specific	Ancient	0	K
LTR-TE3912	specific	Ancient	0	K
LTR-TE3922	specific	Ancient	0	K
LTR-TE3929	specific	Ancient	0	K
LTR-TE3934	specific	Ancient	0	K
LTR-TE3938	specific	Ancient	0	K
LTR-TE3942	specific	Ancient	0	K
LTR-TE3945	specific	Ancient	0	K
LTR-TE3952	specific	Ancient	0	K
LTR-TE3958	specific	Ancient	0	K
LTR-TE3971	specific	Ancient	0	K
LTR-TE3976	specific	Ancient	0	K
LTR-TE3978	specific	Ancient	0	K
LTR-TE3991	specific	Ancient	0	K
LTR-TE4007	specific	Ancient	0	K
LTR-TE4015	specific	Ancient	0	K
LTR-TE4016	specific	Ancient	0	K
LTR-TE4025	specific	Ancient	0	K
LTR-TE4027	specific	Ancient	0	K
LTR-TE4029	specific	Ancient	0	K
LTR-TE4033	specific	Ancient	0	K
LTR-TE4035	specific	Ancient	0	K
LTR-TE4037	specific	Ancient	0	K
LTR-TE4076	specific	Ancient	0	K
LTR-TE4077	specific	Ancient	0	K
LTR-TE4078	specific	Ancient	0	K
LTR-TE4081	specific	Ancient	0	K
LTR-TE4083	specific	Ancient	0	K
LTR-TE4108	specific	Ancient	0	K
LTR-TE4111	specific	Ancient	0	K
LTR-TE4112	specific	Ancient	0	K
LTR-TE4115	specific	Ancient	0	K
LTR-TE4116	specific	Ancient	0	K
LTR-TE4117	specific	Ancient	0	K
LTR-TE4124	specific	Ancient	0	K
LTR-TE4129	specific	Ancient	0	K
LTR-TE4131	specific	Ancient	1	K
LTR-TE4139	specific	Ancient	0	K
LTR-TE4142	specific	Ancient	0	K
LTR-TE4144	specific	Ancient	0	K
LTR-TE4148	specific	Ancient	0	K
LTR-TE4174	specific	Ancient	0	K
LTR-TE4181	specific	Ancient	0	K
LTR-TE4194	specific	Ancient	0	K
LTR-TE4220	specific	Ancient	0	K
LTR-TE4250	specific	Ancient	0	K
LTR-TE4251	specific	Ancient	0	K
LTR-TE4252	specific	Ancient	0	K
LTR-TE4273	specific	Ancient	0	K
LTR-TE4285	specific	Ancient	1	K
LTR-TE4299	specific	Ancient	0	K
LTR-TE4301	specific	Ancient	1	K
LTR-TE4307	specific	Ancient	0	K
LTR-TE4330	specific	Ancient	0	K
LTR-TE4337	specific	Ancient	0	K
LTR-TE4371	specific	Ancient	0	K
LTR-TE4389	specific	Ancient	0	K
LTR-TE4395	specific	Ancient	0	K
LTR-TE4416	specific	Ancient	0	K
LTR-TE4444	specific	Ancient	1	K
LTR-TE4445	specific	Ancient	0.4067965	K
LTR-TE4473	specific	Ancient	0	K
LTR-TE4477	specific	Ancient	0	K
LTR-TE4501	specific	Ancient	0	K
LTR-TE4541	specific	Ancient	0	K
LTR-TE4548	specific	Ancient	0	K
LTR-TE4555	specific	Ancient	0	K
LTR-TE4561	specific	Ancient	0	K
LTR-TE4571	specific	Ancient	0	K
LTR-TE4664	specific	Ancient	0	K
LTR-TE4670	specific	Ancient	0	K
LTR-TE4676	specific	Ancient	0	K
LTR-TE4696	specific	Ancient	0	K
LTR-TE4698	specific	Ancient	1	K
LTR-TE4699	specific	Ancient	1	K
LTR-TE4700	specific	Ancient	0	K
LTR-TE4726	specific	Ancient	0	K
LTR-TE4730	specific	Ancient	0	K
LTR-TE4732	specific	Ancient	0	K
LTR-TE4742	specific	Ancient	0	K
LTR-TE4768	specific	Ancient	0	K
LTR-TE4780	specific	Ancient	0	K
LTR-TE4786	specific	Ancient	0	K
LTR-TE4800	specific	Ancient	0	K
LTR-TE4807	specific	Ancient	0	K
LTR-TE4812	specific	Ancient	0	K
LTR-TE4817	specific	Ancient	0	K
LTR-TE4818	specific	Ancient	0	K
LTR-TE4821	specific	Ancient	0	K
LTR-TE4823	specific	Ancient	0	K
LTR-TE4851	specific	Ancient	0	K
LTR-TE4855	specific	Ancient	0	K
LTR-TE4873	specific	Ancient	0	K
LTR-TE4883	specific	Ancient	0	K
LTR-TE4919	specific	Ancient	0	K
LTR-TE4926	specific	Ancient	0	K
LTR-TE4929	specific	Ancient	0	K
LTR-TE4930	specific	Ancient	0	K
LTR-TE4933	specific	Ancient	0	K
LTR-TE4948	specific	Ancient	0	K
LTR-TE4953	specific	Ancient	0	K
LTR-TE4972	specific	Ancient	0	K
LTR-TE4996	specific	Ancient	0	K
LTR-TE5004	specific	Ancient	0	K
LTR-TE5009	specific	Ancient	0	K
LTR-TE5011	specific	Ancient	0	K
LTR-TE5017	specific	Ancient	0	K
LTR-TE5029	specific	Ancient	0	K
LTR-TE5038	specific	Ancient	0	K
LTR-TE5048	specific	Ancient	0	K
LTR-TE5075	specific	Ancient	0	K
LTR-TE5076	specific	Ancient	0	K
LTR-TE5078	specific	Ancient	0	K
LTR-TE5084	specific	Ancient	1	K
LTR-TE5103	specific	Ancient	0	K
LTR-TE5110	specific	Ancient	0	K
LTR-TE5130	specific	Ancient	0	K
LTR-TE5132	specific	Ancient	0	K
LTR-TE5136	specific	Ancient	0	K
LTR-TE5156	specific	Ancient	0	K
LTR-TE5189	specific	Ancient	0	K
LTR-TE5208	specific	Ancient	1	K
LTR-TE5215	specific	Ancient	0	K
LTR-TE5216	specific	Ancient	0	K
LTR-TE5238	specific	Ancient	0	K
LTR-TE5245	specific	Ancient	0	K
LTR-TE5254	specific	Ancient	0	K
LTR-TE5257	specific	Ancient	0	K
LTR-TE5268	specific	Ancient	0	K
LTR-TE5276	specific	Ancient	0	K
LTR-TE5297	specific	Ancient	0	K
LTR-TE5304	specific	Ancient	0	K
LTR-TE5311	specific	Ancient	0	K
LTR-TE5338	specific	Ancient	0	K
LTR-TE5341	specific	Ancient	0	K
LTR-TE5349	specific	Ancient	0	K
LTR-TE5379	specific	Ancient	0	K
LTR-TE5380	specific	Ancient	0	K
LTR-TE5426	specific	Ancient	0	K
LTR-TE5427	specific	Ancient	0	K
LTR-TE5483	specific	Ancient	0	K
LTR-TE5487	specific	Ancient	0	K
LTR-TE5509	specific	Ancient	0	K
LTR-TE5521	specific	Ancient	0	K
LTR-TE5542	specific	Ancient	0	K
LTR-TE5560	specific	Ancient	0	K
LTR-TE5575	specific	Ancient	0	K
LTR-TE5578	specific	Ancient	1	K
LTR-TE5584	specific	Ancient	0	K
LTR-TE5625	specific	Ancient	0	K
LTR-TE5627	specific	Ancient	0	K
LTR-TE5650	specific	Ancient	0	K
LTR-TE5655	specific	Ancient	0	K
LTR-TE5684	specific	Ancient	0	K
LTR-TE5692	specific	Ancient	0	K
LTR-TE5693	specific	Ancient	0	K
LTR-TE5710	specific	Ancient	0	K
LTR-TE5736	specific	Ancient	0	K
LTR-TE5746	specific	Ancient	1	K
LTR-TE5757	specific	Ancient	0	K
LTR-TE5759	specific	Ancient	0	K
LTR-TE5765	specific	Ancient	0	K
LTR-TE5771	specific	Ancient	0	K
LTR-TE5776	specific	Ancient	0	K
LTR-TE5787	specific	Ancient	1	K
LTR-TE5802	specific	Ancient	0	K
LTR-TE5814	specific	Ancient	0	K
LTR-TE5831	specific	Ancient	0	K
LTR-TE5837	specific	Ancient	0	K
LTR-TE5840	specific	Ancient	0	K
LTR-TE5844	specific	Ancient	0	K
LTR-TE5854	specific	Ancient	0	K
LTR-TE5860	specific	Ancient	0	K
LTR-TE5876	specific	Ancient	0	K
LTR-TE5881	specific	Ancient	0	K
LTR-TE5920	specific	Ancient	0	K
LTR-TE5927	specific	Ancient	0	K
LTR-TE5950	specific	Ancient	0	K
LTR-TE5953	specific	Ancient	0	K
LTR-TE5958	specific	Ancient	0.9867381	K
LTR-TE5968	specific	Ancient	0	K
LTR-TE5973	specific	Ancient	0	K
LTR-TE5982	specific	Ancient	0	K
LTR-TE5994	specific	Ancient	0	K
LTR-TE5999	specific	Ancient	0	K
LTR-TE6002	specific	Ancient	0	K
LTR-TE6003	specific	Ancient	0	K
LTR-TE6013	specific	Ancient	0	K
LTR-TE6018	specific	Ancient	0	K
LTR-TE6030	specific	Ancient	1	K
LTR-TE6042	specific	Ancient	0	K
LTR-TE6051	specific	Ancient	0	K
LTR-TE6052	specific	Ancient	0	K
LTR-TE6073	specific	Ancient	0	K
LTR-TE6078	specific	Ancient	0	K
LTR-TE6083	specific	Ancient	0	K
LTR-TE6099	specific	Ancient	0	K
LTR-TE6119	specific	Ancient	0	K
LTR-TE6124	specific	Ancient	1	K
LTR-TE6131	specific	Ancient	0	K
LTR-TE6140	specific	Ancient	0	K
LTR-TE6144	specific	Ancient	0	K
LTR-TE6151	specific	Ancient	0	K
LTR-TE6155	specific	Ancient	0	K
LTR-TE6168	specific	Ancient	0	K
LTR-TE6175	specific	Ancient	0	K
LTR-TE6176	specific	Ancient	0	K
LTR-TE6186	specific	Ancient	0	K
LTR-TE6189	specific	Ancient	0	K
LTR-TE6193	specific	Ancient	1	K
LTR-TE6206	specific	Ancient	0	K
LTR-TE6219	specific	Ancient	0	K
LTR-TE6235	specific	Ancient	0	K
LTR-TE6249	specific	Ancient	0	K
LTR-TE6266	specific	Ancient	0	K
LTR-TE6273	specific	Ancient	0	K
LTR-TE6275	specific	Ancient	0	K
LTR-TE6279	specific	Ancient	0	K
LTR-TE6312	specific	Ancient	0	K
LTR-TE6316	specific	Ancient	1	K
LTR-TE6329	specific	Ancient	0	K
LTR-TE6347	specific	Ancient	0	K
LTR-TE6349	specific	Ancient	0	K
LTR-TE3904	specific	Ancient	0	K
LTR-TE3962	specific	Ancient	0	K
LTR-TE3968	specific	Ancient	0	K
LTR-TE3985	specific	Ancient	0	K
LTR-TE3987	specific	Ancient	0	K
LTR-TE3992	specific	Ancient	0	K
LTR-TE3994	specific	Ancient	0	K
LTR-TE3999	specific	Ancient	0	K
LTR-TE4017	specific	Ancient	0	K
LTR-TE4028	specific	Ancient	0	K
LTR-TE4040	specific	Ancient	0	K
LTR-TE4064	specific	Ancient	0	K
LTR-TE4088	specific	Ancient	0	K
LTR-TE4089	specific	Ancient	0	K
LTR-TE4154	specific	Ancient	0	K
LTR-TE4158	specific	Ancient	0	K
LTR-TE4161	specific	Ancient	0	K
LTR-TE4213	specific	Ancient	0	K
LTR-TE4215	specific	Ancient	0	K
LTR-TE4222	specific	Ancient	0	K
LTR-TE4228	specific	Ancient	0	K
LTR-TE4240	specific	Ancient	0	K
LTR-TE4263	specific	Ancient	0	K
LTR-TE4283	specific	Ancient	0	K
LTR-TE4296	specific	Ancient	0	K
LTR-TE4314	specific	Ancient	0	K
LTR-TE4318	specific	Ancient	0	K
LTR-TE4338	specific	Ancient	0	K
LTR-TE4355	specific	Ancient	0	K
LTR-TE4362	specific	Ancient	0	K
LTR-TE4365	specific	Ancient	0	K
LTR-TE4398	specific	Ancient	0	K
LTR-TE4406	specific	Ancient	0	K
LTR-TE4412	specific	Ancient	0	K
LTR-TE4413	specific	Ancient	0	K
LTR-TE4430	specific	Ancient	0	K
LTR-TE4439	specific	Ancient	0	K
LTR-TE4578	specific	Ancient	0	K
LTR-TE4584	specific	Ancient	0	K
LTR-TE4598	specific	Ancient	0	K
LTR-TE4614	specific	Ancient	0	K
LTR-TE4656	specific	Ancient	0	K
LTR-TE4658	specific	Ancient	0	K
LTR-TE4668	specific	Ancient	0	K
LTR-TE4740	specific	Ancient	0	K
LTR-TE4746	specific	Ancient	0	K
LTR-TE4761	specific	Ancient	0	K
LTR-TE4775	specific	Ancient	0	K
LTR-TE4783	specific	Ancient	0	K
LTR-TE4792	specific	Ancient	0	K
LTR-TE4796	specific	Ancient	0	K
LTR-TE4850	specific	Ancient	0	K
LTR-TE4859	specific	Ancient	0	K
LTR-TE4971	specific	Ancient	0	K
LTR-TE5010	specific	Ancient	0	K
LTR-TE5035	specific	Ancient	0	K
LTR-TE5041	specific	Ancient	0	K
LTR-TE5063	specific	Ancient	0	K
LTR-TE5079	specific	Ancient	0	K
LTR-TE5080	specific	Ancient	0	K
LTR-TE5102	specific	Ancient	0	K
LTR-TE5116	specific	Ancient	0	K
LTR-TE5128	specific	Ancient	0	K
LTR-TE5173	specific	Ancient	0	K
LTR-TE5175	specific	Ancient	0	K
LTR-TE5177	specific	Ancient	0	K
LTR-TE5184	specific	Ancient	0	K
LTR-TE5202	specific	Ancient	0	K
LTR-TE5253	specific	Ancient	0	K
LTR-TE5258	specific	Ancient	0	K
LTR-TE5298	specific	Ancient	0	K
LTR-TE5320	specific	Ancient	0	K
LTR-TE5329	specific	Ancient	0	K
LTR-TE5348	specific	Ancient	0	K
LTR-TE5353	specific	Ancient	0	K
LTR-TE5356	specific	Ancient	0	K
LTR-TE5357	specific	Ancient	0	K
LTR-TE5358	specific	Ancient	0	K
LTR-TE5377	specific	Ancient	0	K
LTR-TE5398	specific	Ancient	0	K
LTR-TE5445	specific	Ancient	0	K
LTR-TE5472	specific	Ancient	0	K
LTR-TE5490	specific	Ancient	0	K
LTR-TE5491	specific	Ancient	0	K
LTR-TE5495	specific	Ancient	0	K
LTR-TE5512	specific	Ancient	0	K
LTR-TE5519	specific	Ancient	0	K
LTR-TE5561	specific	Ancient	0	K
LTR-TE5563	specific	Ancient	0	K
LTR-TE5566	specific	Ancient	0	K
LTR-TE5573	specific	Ancient	0	K
LTR-TE5591	specific	Ancient	0	K
