index	FPKM	status	genome
Grot_01G007860	14.524498	AAB	K
Grot_01G007870	8.202977	AAB	K
Grot_01G007880	26.674921	AAB	K
Grot_01G008040	4.90363	AAB	K
Grot_01G008060	27.160624	AAB	K
Grot_01G008070	0.1014	AAB	K
Grot_01G008080	0.117616	AAB	K
Grot_01G008120	44.213825	AAB	K
Grot_01G008160	0.691537	AAB	K
Grot_01G008270	1.077987	AAB	K
Grot_01G010130	0	AAB	K
Grot_01G010140	45.410004	AAB	K
Grot_01G010180	16.802706	AAB	K
Grot_01G007600	9.50649	AAB	K
Grot_01G007520	0	AAB	K
Grot_01G007510	11.448614	AAB	K
Grot_01G007500	2.986619	AAB	K
Grot_01G007480	1.049597	AAB	K
Grot_01G007470	0.926048	AAB	K
Grot_01G007460	0	AAB	K
Grot_01G007450	0	AAB	K
Grot_01G007440	6.438378	AAB	K
Grot_01G007430	51.069454	AAB	K
Grot_01G007420	10.94432	AAB	K
Grot_01G007410	7.507547	AAB	K
Grot_01G007400	12.490615	AAB	K
Grot_01G007390	31.438755	AAB	K
Grot_01G007370	32.828957	AAB	K
Grot_01G007360	3.386527	AAB	K
Grot_01G007340	5.162834	AAB	K
Grot_01G007320	4.164754	AAB	K
Grot_01G007310	33.837128	AAB	K
Grot_01G007280	1.621998	AAB	K
Grot_01G007270	12.674737	AAB	K
Grot_01G007260	9.179871	AAB	K
Grot_01G007250	110.252586	AAB	K
Grot_01G007230	8.82714	AAB	K
Grot_01G007210	0	AAB	K
Grot_01G007190	0	AAB	K
Grot_01G007110	6.778787	AAB	K
Grot_01G007050	10.503988	AAB	K
Grot_01G007040	5.151273	AAB	K
Grot_01G007020	0	AAB	K
Grot_01G006990	17.93812	AAB	K
Grot_01G006940	20.339508	AAB	K
Grot_01G006930	0	AAB	K
Grot_01G006880	0	AAB	K
Grot_01G006870	0.037268	AAB	K
Grot_01G006830	62.239014	AAB	K
Grot_01G006820	544.285339	AAB	K
Grot_01G006800	16.858362	AAB	K
Grot_01G006760	11.29338	AAB	K
Grot_01G006740	0	AAB	K
Grot_01G006730	1.729432	AAB	K
Grot_01G006720	0.394183	AAB	K
Grot_01G006710	1.869895	AAB	K
Grot_01G006680	1.290904	AAB	K
Grot_01G006670	0	AAB	K
Grot_01G006650	11.342325	AAB	K
Grot_01G006640	6.245523	AAB	K
Grot_01G006610	76.871986	AAB	K
Grot_01G006600	24.545782	AAB	K
Grot_01G006590	85.121223	AAB	K
Grot_01G006580	29.004974	AAB	K
Grot_01G006570	2.368718	AAB	K
Grot_01G009060	67.603188	AAB	K
Grot_01G009100	23.453272	AAB	K
Grot_01G009120	4.457647	AAB	K
Grot_01G009130	0.310729	AAB	K
Grot_01G009140	46.877987	AAB	K
Grot_01G009160	7.691566	AAB	K
Grot_01G009170	0.116023	AAB	K
Grot_01G009230	249.566116	AAB	K
Grot_01G009240	4.945358	AAB	K
Grot_01G009250	0.851277	AAB	K
Grot_01G009430	10.911763	AAB	K
Grot_01G009510	2.2214	AAB	K
Grot_01G009530	0.444574	AAB	K
Grot_01G009540	1.529535	AAB	K
Grot_01G009550	3.548949	AAB	K
Grot_01G009560	4.232808	AAB	K
Grot_01G009570	27.186827	AAB	K
Grot_01G009600	36.093224	AAB	K
Grot_01G009620	2.21033	AAB	K
Grot_01G009640	0.032159	AAB	K
Grot_01G009680	58.157173	AAB	K
Grot_01G009690	20.853859	AAB	K
Grot_01G009700	28.946249	AAB	K
Grot_01G009740	0.056697	AAB	K
Grot_01G009760	0.454127	AAB	K
Grot_01G009770	62.950413	AAB	K
Grot_01G009780	5.825948	AAB	K
Grot_01G008310	33.223576	AAB	K
Grot_01G008360	8.883033	AAB	K
Grot_01G008480	0	AAB	K
Grot_01G008660	0.791994	AAB	K
Grot_01G008670	5.53569	AAB	K
Grot_01G008760	1.388046	AAB	K
Grot_01G008840	0.356497	AAB	K
Grot_01G008850	7.113218	AAB	K
Grot_01G008920	17.059143	AAB	K
Grot_01G008940	2.923294	AAB	K
Grot_01G008960	127.478447	AAB	K
Grot_01G008990	0	AAB	K
Grot_01G006550	14.84735	AAB	K
Grot_01G006540	14.32995	AAB	K
Grot_01G006530	0.210601	AAB	K
Grot_01G006520	37.706875	AAB	K
Grot_01G006500	1.833517	AAB	K
Grot_01G006490	3.609845	AAB	K
Grot_01G006470	1.652397	AAB	K
Grot_01G006460	1.019766	AAB	K
Grot_01G005650	0.249698	AAB	K
Grot_01G005070	1.63379	AAB	K
Grot_01G005030	0	AAB	K
Grot_01G005020	1.56444	AAB	K
Grot_01G004860	0	AAB	K
Grot_01G004020	0.657133	AAB	K
Grot_02G018810	0	AAB	K
Grot_02G018690	19.484095	AAB	K
Grot_02G016640	0	AAB	K
Grot_02G016630	0	AAB	K
Grot_02G016620	26.036808	AAB	K
Grot_02G016570	11.647871	AAB	K
Grot_02G016560	0	AAB	K
Grot_02G016540	4.764875	AAB	K
Grot_02G016120	1.37685	AAB	K
Grot_02G016110	0	AAB	K
Grot_02G016100	13.349753	AAB	K
Grot_02G016050	6.320405	AAB	K
Grot_02G016030	19.023008	AAB	K
Grot_02G016020	17.759041	AAB	K
Grot_02G016010	8.132386	AAB	K
Grot_02G016000	2.941098	AAB	K
Grot_02G015990	124.256989	AAB	K
Grot_02G015970	138.362015	AAB	K
Grot_02G015950	21.647591	AAB	K
Grot_02G015940	15.4997	AAB	K
Grot_02G015920	16.855568	AAB	K
Grot_02G015910	0	AAB	K
Grot_02G015880	7.921996	AAB	K
Grot_02G015870	23.519331	AAB	K
Grot_02G015850	13.7925	AAB	K
Grot_02G015540	0.284271	AAB	K
Grot_02G015480	0	AAB	K
Grot_02G015470	15.18406	AAB	K
Grot_02G015460	0	AAB	K
Grot_02G015390	4.209181	AAB	K
Grot_02G015350	13.884384	AAB	K
Grot_02G015340	0	AAB	K
Grot_02G015290	0	AAB	K
Grot_02G015150	7.634885	AAB	K
Grot_02G015130	10.790439	AAB	K
Grot_02G015020	10.188214	AAB	K
Grot_02G014990	2.277991	AAB	K
Grot_02G014940	19.140419	AAB	K
Grot_02G014770	28.609993	AAB	K
Grot_02G014760	2.048027	AAB	K
Grot_02G014740	9.936366	AAB	K
Grot_02G014690	22.006548	AAB	K
Grot_02G014590	0.171659	AAB	K
Grot_02G014450	2.764031	AAB	K
Grot_02G014430	0.02191	AAB	K
Grot_02G014380	0.979552	AAB	K
Grot_02G014350	14.828642	AAB	K
Grot_02G014290	23.301027	AAB	K
Grot_02G014280	0.484003	AAB	K
Grot_02G014270	2.231309	AAB	K
Grot_02G014260	23.812992	AAB	K
Grot_02G014240	355.731842	AAB	K
Grot_02G014230	22.198219	AAB	K
Grot_02G014210	3.522048	AAB	K
Grot_02G014130	1.920622	AAB	K
Grot_02G013900	0	AAB	K
Grot_02G013890	0.048257	AAB	K
Grot_02G013800	8.405307	AAB	K
Grot_02G013380	36.190796	AAB	K
Grot_02G013360	3.368837	AAB	K
Grot_02G013300	24.508615	AAB	K
Grot_02G013290	15.89469	AAB	K
Grot_02G013280	105.540779	AAB	K
Grot_02G012670	60.73843	AAB	K
Grot_02G012700	23.666649	AAB	K
Grot_02G012710	56.694393	AAB	K
Grot_02G012720	30.565804	AAB	K
Grot_02G012740	0	AAB	K
Grot_02G012860	2.928575	AAB	K
Grot_02G013200	0	AAB	K
Grot_02G012150	29.23794	AAB	K
Grot_02G012220	18.777918	AAB	K
Grot_02G012250	3.085248	AAB	K
Grot_02G012300	0.151426	AAB	K
Grot_02G012320	0.402818	AAB	K
Grot_02G012340	5.861244	AAB	K
Grot_02G012380	58.51366	AAB	K
Grot_02G011960	10.979515	AAB	K
Grot_02G010170	51.702377	AAB	K
Grot_02G011380	1.329708	AAB	K
Grot_02G011290	48.398933	AAB	K
Grot_02G011160	0	AAB	K
Grot_02G011130	0.670501	AAB	K
Grot_02G011120	7.386351	AAB	K
Grot_02G010440	12.790272	AAB	K
Grot_02G010460	1.822574	AAB	K
Grot_02G010470	167.318848	AAB	K
Grot_02G010710	1.905636	AAB	K
Grot_02G010720	51.042637	AAB	K
Grot_02G010040	2.714519	AAB	K
Grot_02G010020	15.391577	AAB	K
Grot_02G009960	25.44651	AAB	K
Grot_02G008890	24.703848	AAB	K
Grot_02G008880	3.360604	AAB	K
Grot_02G008870	23.024464	AAB	K
Grot_02G008860	88.295197	AAB	K
Grot_02G008850	14.629697	AAB	K
Grot_02G008840	12.151417	AAB	K
Grot_02G008400	0.058477	AAB	K
Grot_02G008390	39.809204	AAB	K
Grot_02G008370	15.840003	AAB	K
Grot_02G008340	3.581917	AAB	K
Grot_02G008310	3.736738	AAB	K
Grot_02G008300	6.969907	AAB	K
Grot_02G008290	59.707764	AAB	K
Grot_02G008270	19.506781	AAB	K
Grot_02G008250	0	AAB	K
Grot_02G008240	19.874496	AAB	K
Grot_02G008160	0	AAB	K
Grot_02G008150	0.055902	AAB	K
Grot_02G008140	54.724323	AAB	K
Grot_02G008130	0	AAB	K
Grot_02G008120	0	AAB	K
Grot_02G007960	36.726101	AAB	K
Grot_02G007940	0.561823	AAB	K
Grot_02G007730	25.622345	AAB	K
Grot_02G007680	18.227282	AAB	K
Grot_02G007670	582.560242	AAB	K
Grot_02G007660	0.387412	AAB	K
Grot_02G007650	86.298088	AAB	K
Grot_02G007640	7.459271	AAB	K
Grot_02G007630	100.793297	AAB	K
Grot_02G007570	4.437215	AAB	K
Grot_02G007560	1.643286	AAB	K
Grot_02G007550	4.354133	AAB	K
Grot_02G007530	6.966412	AAB	K
Grot_02G007510	0.202463	AAB	K
Grot_02G007250	0	AAB	K
Grot_02G007240	0.255979	AAB	K
Grot_02G007230	5.623343	AAB	K
Grot_02G007220	1.503941	AAB	K
Grot_02G007210	0.90891	AAB	K
Grot_02G007180	11.427523	AAB	K
Grot_02G006570	0.545369	AAB	K
Grot_02G006560	20.977036	AAB	K
Grot_03G022710	14.178759	AAB	K
Grot_03G022700	8.520433	AAB	K
Grot_03G022690	22.150913	AAB	K
Grot_03G022680	15.770504	AAB	K
Grot_03G022640	6.538953	AAB	K
Grot_03G022630	30.293484	AAB	K
Grot_03G022610	0	AAB	K
Grot_03G022600	3.989034	AAB	K
Grot_03G022570	2.343288	AAB	K
Grot_03G022560	11.647874	AAB	K
Grot_03G022550	8.83931	AAB	K
Grot_03G022500	8.64375	AAB	K
Grot_03G022490	91.741493	AAB	K
Grot_03G022470	0	AAB	K
Grot_03G022460	9.093568	AAB	K
Grot_03G022450	0.093244	AAB	K
Grot_03G022440	20.027809	AAB	K
Grot_03G022410	4.342012	AAB	K
Grot_03G022400	29.473568	AAB	K
Grot_03G021930	5.312624	AAB	K
Grot_03G021430	10.822212	AAB	K
Grot_03G021410	0	AAB	K
Grot_03G021400	14.412861	AAB	K
Grot_03G021390	7.580912	AAB	K
Grot_03G021320	0	AAB	K
Grot_03G021310	10.796204	AAB	K
Grot_03G021290	1.124669	AAB	K
Grot_03G021280	106.394707	AAB	K
Grot_03G021270	15.352242	AAB	K
Grot_03G020980	0.031701	AAB	K
Grot_03G020990	6.70067	AAB	K
Grot_03G021020	41.394058	AAB	K
Grot_03G021030	2.152325	AAB	K
Grot_03G021040	11.765163	AAB	K
Grot_03G021140	0.043227	AAB	K
Grot_03G021150	1.351161	AAB	K
Grot_03G021160	1.624408	AAB	K
Grot_03G021170	1.604408	AAB	K
Grot_03G021180	84.732727	AAB	K
Grot_03G021190	18.490479	AAB	K
Grot_03G020830	8.596897	AAB	K
Grot_03G020680	136.697449	AAB	K
Grot_03G020670	15.652815	AAB	K
Grot_03G020660	2.467481	AAB	K
Grot_03G020640	0.770361	AAB	K
Grot_03G020630	1.382774	AAB	K
Grot_03G020600	0.670152	AAB	K
Grot_03G020590	16.620943	AAB	K
Grot_03G020580	8.447624	AAB	K
Grot_03G020540	3.597143	AAB	K
Grot_03G020510	2.145525	AAB	K
Grot_03G020480	0.343283	AAB	K
Grot_03G020470	4.512516	AAB	K
Grot_03G020410	1.718789	AAB	K
Grot_03G016180	1.248516	AAB	K
Grot_03G016080	0.464105	AAB	K
Grot_03G015890	26.460682	AAB	K
Grot_03G015880	9.290431	AAB	K
Grot_03G015870	7.809971	AAB	K
Grot_03G015830	2.479494	AAB	K
Grot_03G015820	0	AAB	K
Grot_03G015770	3.505753	AAB	K
Grot_03G015690	2.172559	AAB	K
Grot_03G015670	10.049519	AAB	K
Grot_03G015660	43.320034	AAB	K
Grot_03G015650	9.751313	AAB	K
Grot_03G015640	1.865866	AAB	K
Grot_03G015590	0.197786	AAB	K
Grot_03G015530	19.170973	AAB	K
Grot_03G015430	3.076579	AAB	K
Grot_03G015420	0	AAB	K
Grot_03G015370	0.906401	AAB	K
Grot_03G015300	2.581553	AAB	K
Grot_03G015260	28.643274	AAB	K
Grot_03G015250	2.280959	AAB	K
Grot_03G016610	12.225694	AAB	K
Grot_03G016760	0.996266	AAB	K
Grot_03G016770	13.253359	AAB	K
Grot_03G016780	101.68177	AAB	K
Grot_03G016790	36.392994	AAB	K
Grot_03G016810	0.151607	AAB	K
Grot_03G017150	16.899452	AAB	K
Grot_03G017120	1.733047	AAB	K
Grot_03G017070	12.734415	AAB	K
Grot_03G017050	30.590693	AAB	K
Grot_03G016960	0	AAB	K
Grot_03G017430	15.552907	AAB	K
Grot_03G017420	15.794045	AAB	K
Grot_03G017410	42.686855	AAB	K
Grot_03G017400	10.348507	AAB	K
Grot_03G017390	3.560251	AAB	K
Grot_03G017320	5.356964	AAB	K
Grot_03G017310	24.477884	AAB	K
Grot_03G019180	39.70665	AAB	K
Grot_03G019200	25.351492	AAB	K
Grot_03G019220	18.955503	AAB	K
Grot_03G019260	101.77298	AAB	K
Grot_03G019300	8.207967	AAB	K
Grot_03G017240	11.234709	AAB	K
Grot_03G017240	11.234709	AAB	K
Grot_03G017510	0.504467	AAB	K
Grot_03G017520	14.091784	AAB	K
Grot_03G018640	24.561522	AAB	K
Grot_03G018620	17.524963	AAB	K
Grot_03G018590	0	AAB	K
Grot_03G018580	14.582047	AAB	K
Grot_03G018570	10.749068	AAB	K
Grot_03G018470	6.106658	AAB	K
Grot_03G018350	10.773414	AAB	K
Grot_03G018320	8.759103	AAB	K
Grot_03G018100	64.822639	AAB	K
Grot_03G018060	30.125502	AAB	K
Grot_03G018040	22.884068	AAB	K
Grot_03G017850	35.224701	AAB	K
Grot_03G014960	1.953817	AAB	K
Grot_03G020210	3.047734	AAB	K
Grot_03G020110	44.645531	AAB	K
Grot_03G019550	0.783242	AAB	K
Grot_03G014830	11.690734	AAB	K
Grot_03G014820	1.002494	AAB	K
Grot_03G014790	0.338301	AAB	K
Grot_03G014780	2.046062	AAB	K
Grot_03G014770	5.343787	AAB	K
Grot_03G014750	1.913207	AAB	K
Grot_03G014730	5.688504	AAB	K
Grot_03G014160	0	AAB	K
Grot_03G014150	0	AAB	K
Grot_03G014140	17.392025	AAB	K
Grot_03G014130	18.400137	AAB	K
Grot_03G014120	8.011415	AAB	K
Grot_03G014110	4.717224	AAB	K
Grot_03G014100	0	AAB	K
Grot_03G014090	4.390841	AAB	K
Grot_03G014080	4.296418	AAB	K
Grot_03G014070	131.309616	AAB	K
Grot_03G014060	0.185805	AAB	K
Grot_03G014050	13.066259	AAB	K
Grot_03G014010	4.12607	AAB	K
Grot_03G014000	0	AAB	K
Grot_03G013820	40.510578	AAB	K
Grot_03G013780	8.079685	AAB	K
Grot_03G013680	0.191207	AAB	K
Grot_03G013620	2.076546	AAB	K
Grot_03G013510	7.627259	AAB	K
Grot_03G013500	3.748702	AAB	K
Grot_03G013490	0.91962	AAB	K
Grot_03G013480	3.887167	AAB	K
Grot_03G013470	10.669472	AAB	K
Grot_03G013200	0	AAB	K
Grot_03G013180	0.609152	AAB	K
Grot_03G013170	0.884441	AAB	K
Grot_03G013120	23.346979	AAB	K
Grot_03G013070	0	AAB	K
Grot_03G012620	17.525167	AAB	K
Grot_03G012600	21.760109	AAB	K
Grot_03G012430	0	AAB	K
Grot_03G012400	69.299583	AAB	K
Grot_03G011950	10.057677	AAB	K
Grot_03G011630	9.063318	AAB	K
Grot_03G011350	7.486928	AAB	K
Grot_03G011340	0	AAB	K
Grot_03G011330	1.726898	AAB	K
Grot_03G011000	0.506427	AAB	K
Grot_03G010950	7.516193	AAB	K
Grot_03G010890	1.02935	AAB	K
Grot_03G010860	0	AAB	K
Grot_03G010850	0.064686	AAB	K
Grot_03G010830	3.772927	AAB	K
Grot_03G010820	5.67844	AAB	K
Grot_03G010770	0.800587	AAB	K
Grot_03G010760	61.591156	AAB	K
Grot_03G010740	18.875011	AAB	K
Grot_03G010680	9.18891	AAB	K
Grot_03G010660	105.315979	AAB	K
Grot_03G010650	7.867234	AAB	K
Grot_03G010340	5.542053	AAB	K
Grot_03G010100	17.361244	AAB	K
Grot_03G009820	0	AAB	K
Grot_03G009800	11.281104	AAB	K
Grot_03G009710	0.871907	AAB	K
Grot_03G009700	39.565418	AAB	K
Grot_03G009460	0.518127	AAB	K
Grot_03G009450	16.643444	AAB	K
Grot_03G009380	25.217001	AAB	K
Grot_03G009370	4.941314	AAB	K
Grot_03G009360	6.024355	AAB	K
Grot_03G009340	867.944275	AAB	K
Grot_03G009310	4.9076	AAB	K
Grot_03G009280	41.428013	AAB	K
Grot_03G009270	0.553517	AAB	K
Grot_03G009240	27.621426	AAB	K
Grot_03G009230	11.867457	AAB	K
Grot_03G009200	0	AAB	K
Grot_03G009180	0.105694	AAB	K
Grot_03G008710	33.502422	AAB	K
Grot_03G008610	0.346465	AAB	K
Grot_03G008600	0.757275	AAB	K
Grot_03G008590	12.811525	AAB	K
Grot_03G008020	124.535759	AAB	K
Grot_03G007980	59.793789	AAB	K
Grot_03G007970	0	AAB	K
Grot_03G007960	5.654127	AAB	K
Grot_03G007950	47.335442	AAB	K
Grot_03G007940	38.809296	AAB	K
Grot_03G007880	1.166112	AAB	K
Grot_03G007870	16.217831	AAB	K
Grot_03G007850	15.586074	AAB	K
Grot_03G007810	5.769012	AAB	K
Grot_03G006810	0.217485	AAB	K
Grot_03G006550	1.101992	AAB	K
Grot_03G006530	0	AAB	K
Grot_03G006510	0.222984	AAB	K
Grot_03G004450	14.523818	AAB	K
Grot_03G004440	8.335583	AAB	K
Grot_03G004420	1.041803	AAB	K
Grot_04G019850	7.345163	AAB	K
Grot_04G019840	21.487957	AAB	K
Grot_04G019820	159.322311	AAB	K
Grot_04G019800	25.738445	AAB	K
Grot_04G019780	31.787365	AAB	K
Grot_04G019770	0.279045	AAB	K
Grot_04G019750	0.411444	AAB	K
Grot_04G018480	179.393112	AAB	K
Grot_04G018470	5.444522	AAB	K
Grot_04G018460	13.942671	AAB	K
Grot_04G018430	0.111747	AAB	K
Grot_04G018420	5.122052	AAB	K
Grot_04G018410	13.862387	AAB	K
Grot_04G018360	0.080559	AAB	K
Grot_04G018290	14.621469	AAB	K
Grot_04G018280	1.321699	AAB	K
Grot_04G018270	0	AAB	K
Grot_04G018250	24.584637	AAB	K
Grot_04G018230	4.161479	AAB	K
Grot_04G017380	0	AAB	K
Grot_04G017360	16.876984	AAB	K
Grot_04G017250	54.412781	AAB	K
Grot_04G017220	0.598154	AAB	K
Grot_04G017210	1.823432	AAB	K
Grot_04G017200	92.638031	AAB	K
Grot_04G017190	22.643614	AAB	K
Grot_04G017150	1.667606	AAB	K
Grot_04G017140	8.26996	AAB	K
Grot_04G017130	0.018966	AAB	K
Grot_04G017120	7.057143	AAB	K
Grot_04G016970	0.330327	AAB	K
Grot_04G016960	30.378063	AAB	K
Grot_04G016870	0.083366	AAB	K
Grot_04G016230	36.622112	AAB	K
Grot_04G016210	0.73732	AAB	K
Grot_04G016110	23.923679	AAB	K
Grot_04G016090	0.882921	AAB	K
Grot_04G016080	2.473992	AAB	K
Grot_04G016070	19.513075	AAB	K
Grot_04G016010	2.3897	AAB	K
Grot_04G016000	16.112366	AAB	K
Grot_04G015980	9.135127	AAB	K
Grot_04G015970	0	AAB	K
Grot_04G015960	9.987606	AAB	K
Grot_04G015930	10.799299	AAB	K
Grot_04G015920	21.919863	AAB	K
Grot_04G015870	4.351042	AAB	K
Grot_04G015850	2.524555	AAB	K
Grot_04G015820	1.061289	AAB	K
Grot_04G015810	84.26239	AAB	K
Grot_04G015450	12.010036	AAB	K
Grot_04G015440	25.615597	AAB	K
Grot_04G015350	0.475754	AAB	K
Grot_04G015130	0	AAB	K
Grot_04G015000	3.697112	AAB	K
Grot_04G014990	0.524206	AAB	K
Grot_04G014970	0	AAB	K
Grot_04G014960	12.585853	AAB	K
Grot_04G014890	89.387047	AAB	K
Grot_04G014870	22.686609	AAB	K
Grot_04G014830	101.159431	AAB	K
Grot_04G014820	7.54245	AAB	K
Grot_04G014810	0.109653	AAB	K
Grot_04G014780	24.290634	AAB	K
Grot_04G014770	7.390934	AAB	K
Grot_04G014740	7.066863	AAB	K
Grot_04G014720	17.09586	AAB	K
Grot_04G014660	0	AAB	K
Grot_04G014640	45.057678	AAB	K
Grot_04G014630	13.707833	AAB	K
Grot_04G014580	14.394493	AAB	K
Grot_04G014540	10.371574	AAB	K
Grot_04G014500	5.387968	AAB	K
Grot_04G014260	2.91556	AAB	K
Grot_04G014140	0.383259	AAB	K
Grot_04G014130	4.228829	AAB	K
Grot_04G014120	0.065105	AAB	K
Grot_04G013980	1.081862	AAB	K
Grot_04G013960	0.248402	AAB	K
Grot_04G013940	12.698367	AAB	K
Grot_04G013930	20.62109	AAB	K
Grot_04G013850	6.39993	AAB	K
Grot_04G010970	51.945854	AAB	K
Grot_04G011000	9.415337	AAB	K
Grot_04G011100	7.590155	AAB	K
Grot_04G011130	2.423897	AAB	K
Grot_04G011140	2.331516	AAB	K
Grot_04G011150	0	AAB	K
Grot_04G011210	22.517078	AAB	K
Grot_04G011300	8.44384	AAB	K
Grot_04G011430	0.855094	AAB	K
Grot_04G011450	0.894819	AAB	K
Grot_04G011460	8.962737	AAB	K
Grot_04G011470	0.739637	AAB	K
Grot_04G011620	76.459015	AAB	K
Grot_04G011750	0.998128	AAB	K
Grot_04G011760	15.196913	AAB	K
Grot_04G012400	5.310909	AAB	K
Grot_04G012410	34.965305	AAB	K
Grot_04G012570	46.211029	AAB	K
Grot_04G012590	2.532788	AAB	K
Grot_04G012640	1.699424	AAB	K
Grot_04G010590	0	AAB	K
Grot_04G010570	81.07795	AAB	K
Grot_04G010550	20.394621	AAB	K
Grot_04G010470	55.54427	AAB	K
Grot_04G013530	20.86932	AAB	K
Grot_04G013520	12.07981	AAB	K
Grot_04G010670	3.017054	AAB	K
Grot_04G010680	14.849598	AAB	K
Grot_04G010700	0	AAB	K
Grot_04G010730	3.830348	AAB	K
Grot_04G010840	5.013875	AAB	K
Grot_04G010880	47.802513	AAB	K
Grot_04G010900	15.390056	AAB	K
Grot_04G010910	58.010937	AAB	K
Grot_04G013340	4.142167	AAB	K
Grot_04G013330	8.574306	AAB	K
Grot_04G013320	0.210558	AAB	K
Grot_04G013270	6.491798	AAB	K
Grot_04G013230	71.589104	AAB	K
Grot_04G008660	49.29398	AAB	K
Grot_04G008450	126.656944	AAB	K
Grot_04G008650	6.831433	AAB	K
Grot_04G008640	10.992117	AAB	K
Grot_04G008520	0.773592	AAB	K
Grot_04G008510	7.673959	AAB	K
Grot_04G008390	0	AAB	K
Grot_04G008360	7.675142	AAB	K
Grot_04G008350	19.668983	AAB	K
Grot_04G008340	17.869757	AAB	K
Grot_04G008330	23.379492	AAB	K
Grot_04G008320	0	AAB	K
Grot_04G008310	0	AAB	K
Grot_04G008740	0.403548	AAB	K
Grot_04G008800	36.081985	AAB	K
Grot_04G008820	4.034375	AAB	K
Grot_04G008840	41.819828	AAB	K
Grot_04G008850	0	AAB	K
Grot_04G008860	13.57938	AAB	K
Grot_04G008870	3.617853	AAB	K
Grot_04G008900	0	AAB	K
Grot_04G008940	0	AAB	K
Grot_04G008990	22.717419	AAB	K
Grot_04G009000	3.632772	AAB	K
Grot_04G009380	68.226952	AAB	K
Grot_04G009420	7.505665	AAB	K
Grot_04G009440	19.436094	AAB	K
Grot_04G009530	0	AAB	K
Grot_04G009550	2.830993	AAB	K
Grot_04G009580	2.680162	AAB	K
Grot_04G009620	0.468199	AAB	K
Grot_04G009650	2.293047	AAB	K
Grot_04G009720	27.389502	AAB	K
Grot_04G009730	0	AAB	K
Grot_04G009750	1.477461	AAB	K
Grot_04G009800	0	AAB	K
Grot_04G009820	1.102489	AAB	K
Grot_04G009840	28.181286	AAB	K
Grot_04G009850	56.043476	AAB	K
Grot_04G009860	0.086024	AAB	K
Grot_04G009870	39.992722	AAB	K
Grot_04G009890	0	AAB	K
Grot_04G009900	12.58943	AAB	K
Grot_04G010270	0.564227	AAB	K
Grot_04G010280	11.928069	AAB	K
Grot_04G010300	1.24891	AAB	K
Grot_04G010310	14.504831	AAB	K
Grot_04G010320	0.486983	AAB	K
Grot_04G010340	0.126022	AAB	K
Grot_04G010350	0	AAB	K
Grot_04G010360	1.072582	AAB	K
Grot_04G010370	34.018528	AAB	K
Grot_04G010410	42.837387	AAB	K
Grot_04G010420	7.351376	AAB	K
Grot_04G007710	0.132189	AAB	K
Grot_04G007700	17.915007	AAB	K
Grot_04G007620	15.642443	AAB	K
Grot_04G007600	0.10378	AAB	K
Grot_04G007560	0.031084	AAB	K
Grot_04G007530	23.518843	AAB	K
Grot_04G007510	0.930254	AAB	K
Grot_04G007500	22.658936	AAB	K
Grot_04G007490	5.383617	AAB	K
Grot_04G007440	0	AAB	K
Grot_04G007410	15.171878	AAB	K
Grot_04G007390	50.77713	AAB	K
Grot_04G007380	35.961258	AAB	K
Grot_04G007350	106.785149	AAB	K
Grot_04G007340	5.632814	AAB	K
Grot_04G007300	6.138046	AAB	K
Grot_04G007290	4.514309	AAB	K
Grot_04G007250	0	AAB	K
Grot_04G007200	0	AAB	K
Grot_04G006410	0.066295	AAB	K
Grot_04G006400	11.773004	AAB	K
Grot_04G005760	0	AAB	K
Grot_04G005750	12.976491	AAB	K
Grot_04G005740	0.781836	AAB	K
Grot_04G005700	32.238968	AAB	K
Grot_04G005690	3.41241	AAB	K
Grot_04G005680	5.681837	AAB	K
Grot_04G005520	0	AAB	K
Grot_04G005510	4.34693	AAB	K
Grot_04G005480	0.034451	AAB	K
Grot_04G005470	0	AAB	K
Grot_04G005460	3.608957	AAB	K
Grot_04G004570	7.918441	AAB	K
Grot_04G004560	17.835455	AAB	K
Grot_04G004550	3.958541	AAB	K
Grot_04G004530	6.421024	AAB	K
Grot_04G004520	12.393103	AAB	K
Grot_04G004510	22.606108	AAB	K
Grot_13G039990	51.130917	AAB	K
Grot_13G039970	40.738373	AAB	K
Grot_13G039960	1.497773	AAB	K
Grot_13G039950	21.93585	AAB	K
Grot_13G039940	9.313296	AAB	K
Grot_13G039930	7.773926	AAB	K
Grot_13G039920	21.491951	AAB	K
Grot_05G014490	0.053526	AAB	K
Grot_05G014450	0.627839	AAB	K
Grot_05G014440	0	AAB	K
Grot_05G014370	23.246059	AAB	K
Grot_05G014350	36.578625	AAB	K
Grot_05G014340	40.409592	AAB	K
Grot_05G014330	9.032374	AAB	K
Grot_05G014240	1.203431	AAB	K
Grot_05G014230	193.406036	AAB	K
Grot_05G014220	97.416626	AAB	K
Grot_05G014210	0	AAB	K
Grot_05G014200	65.047928	AAB	K
Grot_05G014190	4.706038	AAB	K
Grot_05G014180	0	AAB	K
Grot_05G014170	0.316619	AAB	K
Grot_05G014160	0	AAB	K
Grot_05G014150	0.494827	AAB	K
Grot_05G014090	3.172038	AAB	K
Grot_05G014070	26.185873	AAB	K
Grot_05G014060	33.509136	AAB	K
Grot_05G014050	57.749966	AAB	K
Grot_05G014040	8.090318	AAB	K
Grot_05G014030	19.07081	AAB	K
Grot_05G014020	0	AAB	K
