line	year	genome
28451	2.17143	K
28452	1.80714	K
28453	2.69286	K
28454	5.36429	K
28455	5.18571	K
28456	1.47857	K
28457	2.21429	K
28458	6.45714	K
28459	2.85	K
28460	1.95714	K
28461	3.20714	K
28462	4.71429	K
28463	3.92143	K
28464	5.28571	K
28465	4.84286	K
28466	1.87857	K
28467	3.23571	K
28468	4.95714	K
28469	3.78571	K
28470	3.95	K
28471	3.37143	K
28472	2.07143	K
28473	4.42857	K
28474	9.65714	K
28475	9.01429	K
28476	5.43571	K
28477	6.09286	K
28478	3.80714	K
28479	3.23571	K
28480	3.60714	K
28481	4.3	K
28482	0.864286	K
28483	0.485714	K
28484	8.50714	K
28485	3.98571	K
28486	1.22857	K
28487	3.03571	K
28488	3.73571	K
28489	4.64286	K
28490	3.60714	K
28491	2.35714	K
28492	1.54286	K
28493	1.62143	K
28494	3.9	K
28495	3.47857	K
28496	4.05714	K
28497	3.11429	K
28498	3.77143	K
28499	4.6	K
28500	4.54286	K
28501	2.92857	K
28502	2.34286	K
28503	3.16429	K
28504	5.87143	K
28505	0.321429	K
28506	2.33571	K
28507	2.19286	K
28508	2.25714	K
28509	2.35714	K
28510	1.42857	K
28511	3.09286	K
28512	2.37857	K
28513	1.27143	K
28514	2.80714	K
28515	4.08571	K
28516	2.71429	K
28517	6.01429	K
28518	1.32857	K
28519	5.99286	K
28520	2.7	K
28521	7.17857	K
28522	2.12143	K
28523	2.98571	K
28524	2.38571	K
28525	4.87857	K
28526	1.86429	K
28527	4.33571	K
28528	3.15714	K
28529	6.33571	K
28530	3.01429	K
28531	2.65	K
28532	3.94286	K
28533	1.91429	K
28534	1.78571	K
28535	4.93571	K
28536	4.36429	K
28537	3.12857	K
28538	2.84286	K
28539	4.99286	K
28540	3.12143	K
28541	5.02143	K
28542	1.61429	K
28543	2.9	K
28544	3.29286	K
28545	4.23571	K
28546	1.63571	K
28547	3.77857	K
28548	3.04286	K
28549	1.01429	K
28550	1.33571	K
28551	1.80714	K
28552	2.42857	K
28553	1.5	K
28554	1.77857	K
28555	3.07143	K
28556	2.45	K
28557	2.85	K
28558	4.38571	K
28559	4.39286	K
28560	2.16429	K
28561	1.98571	K
28562	4.05714	K
28563	5.04286	K
28564	4.62857	K
28565	4.78571	K
28566	1.81429	K
28567	5.80714	K
28568	4.56429	K
28569	5.1	K
28570	2.08571	K
28571	2.99286	K
28572	4.06429	K
28573	5.13571	K
28574	4.03571	K
28575	2.37857	K
28576	2.14286	K
28577	2.65714	K
28578	4.84286	K
28579	2.95714	K
28580	4.67143	K
28581	0.964286	K
28582	5.12143	K
28583	3.47143	K
28584	6.28571	K
28585	4.33571	K
28586	2.01429	K
28587	4.80714	K
28588	5.11429	K
28589	1.15714	K
28590	2.88571	K
28591	1.80714	K
28592	2.01429	K
28593	2.22857	K
28594	2.79286	K
28595	1.66429	K
28596	2.32857	K
28597	1.65714	K
28598	2.22143	K
28599	3.36429	K
28600	3.05714	K
28601	6.52857	K
28602	1.6	K
28603	3.27857	K
28604	4.48571	K
28605	1.63571	K
28606	1.78571	K
28607	4.33571	K
28608	3.76429	K
28609	2.37857	K
28610	3.74286	K
28611	3.60714	K
28612	1.75714	K
28613	2.21429	K
28614	3.22143	K
28615	3.15714	K
28616	3.75714	K
28617	8.07143	K
28618	3.4	K
28619	1.59286	K
28620	4.79286	K
28621	3.30714	K
28622	3.87857	K
28623	3.35	K
28624	1.78571	K
28625	2.50714	K
28626	6.40714	K
28627	1.37143	K
28628	0.885714	K
28629	3.52857	K
28630	1.42143	K
28631	2.71429	K
28632	4.49286	K
28633	2.58571	K
28634	3.37857	K
28635	4.08571	K
28636	1.23571	K
28637	3.82143	K
28638	7.46429	K
28639	3.65714	K
28640	1.86429	K
28641	2.23571	K
28642	1.57857	K
28643	4.75714	K
28644	1.75	K
28645	3.11429	K
28646	2.02143	K
28647	5.58571	K
28648	1.55	K
28649	5.5	K
28650	5.22143	K
28651	2.72857	K
28652	4.27857	K
28653	2.47857	K
28654	5.2	K
28655	4.20714	K
28656	2.74286	K
28657	2.17857	K
28658	4.57143	K
28659	3.43571	K
28660	2.54286	K
28661	8.27143	K
28662	3.52143	K
28663	3.98571	K
28664	3.77143	K
28665	1.69286	K
28666	2.87143	K
28667	6.37143	K
28668	0.935714	K
28669	3.82857	K
28670	1.95714	K
28671	1.17143	K
28672	3.16429	K
28673	4.71429	K
28674	3.61429	K
28675	1.83571	K
28676	1.05714	K
28677	4.24286	K
28678	3.24286	K
28679	3.24286	K
28680	3.19286	K
28681	2.50714	K
28682	2.17143	K
28683	1.38571	K
28684	2.62143	K
28685	5.47143	K
28686	5.37857	K
28687	2.36429	K
28688	1.41429	K
28689	1.74286	K
28690	1.32143	K
28691	2.00714	K
28692	2.84286	K
28693	1.51429	K
28694	5.56429	K
28695	2.23571	K
28696	3.45	K
28697	1.77143	K
28698	1.85714	K
28699	5.07143	K
28700	1.19286	K
28701	2.10714	K
28702	3.33571	K
28703	3.01429	K
28704	1.83571	K
28705	0.342857	K
28706	3.57143	K
28707	3.37143	K
28708	2.27857	K
28709	2.96429	K
28710	4.05714	K
28711	2.22857	K
28712	2.05	K
28713	2.78571	K
28714	1.87857	K
28715	2.35	K
28716	2.83571	K
28717	4.69286	K
28718	2.87857	K
28719	4.74286	K
28720	0.721429	K
28721	3.24286	K
28722	2.39286	K
28723	5.15	K
28724	2.42857	K
28725	1.82857	K
28726	4.18571	K
28727	2.77143	K
28728	2.53571	K
28729	5.25714	K
28730	1.72143	K
28731	4.30714	K
28732	1.36429	K
28733	1.70714	K
28734	1.62857	K
28735	2.12857	K
28736	2.08571	K
28737	1.34286	K
28738	2.36429	K
28739	2.15714	K
28740	2.68571	K
28741	2.35	K
28742	3.02857	K
28743	2.89286	K
28744	2.47143	K
28745	4.29286	K
28746	3.16429	K
28747	2.15714	K
28748	2.82857	K
28749	1.98571	K
28750	1.88571	K
28751	2.62857	K
28752	5.3	K
28753	2.1	K
28754	2.29286	K
28755	1.23571	K
28756	1.27143	K
28757	4.15	K
28758	2.43571	K
28759	2.95714	K
28760	0.392857	K
28761	1.80714	K
28762	0.95	K
28763	0.535714	K
28764	1.13571	K
28765	9.30714	K
28766	1.9	K
28767	0.892857	K
28768	1.39286	K
28769	2.75714	K
28770	2.14286	K
28771	3.75714	K
28772	1.81429	K
28773	4.47857	K
28774	1.47857	K
28775	1.26429	K
28776	1.04286	K
28777	1.77143	K
28778	1.75	K
28779	3.02143	K
28780	2.02143	K
28781	1.52143	K
28782	1.10714	K
28783	5.42143	K
28784	4.05714	K
28785	2.57143	K
28786	2.53571	K
28787	2.1	K
28788	3.43571	K
28789	3.47143	K
28790	5.68571	K
28791	2.56429	K
28792	3.13571	K
28793	2.27857	K
28794	4.49286	K
28795	5.02857	K
28796	1.9	K
28797	4.47857	K
28798	2.8	K
28799	4.39286	K
28800	3.32857	K
28801	2.10714	K
28802	1.65	K
28803	3.57143	K
28804	3.26429	K
28805	2.45	K
28806	4.32143	K
28807	3.02143	K
28808	2.26429	K
28809	3.25714	K
28810	2.93571	K
28811	3.14286	K
28812	3.08571	K
28813	4.52857	K
28814	0.292857	K
28815	3.65714	K
28816	5.55	K
28817	4.31429	K
28818	1.52857	K
28819	4.46429	K
28820	2.42857	K
28821	0.957143	K
28822	2.54286	K
28823	5.02143	K
28824	2.23571	K
28825	3.78571	K
28826	1.51429	K
28827	1.71429	K
28828	2.94286	K
28829	6.63571	K
28830	3.97143	K
28831	3.03571	K
28832	3.73571	K
28833	4.31429	K
28834	2.84286	K
28835	3.27857	K
28836	1.19286	K
28837	5.27857	K
28838	4.62143	K
28839	5.35714	K
28840	2.05	K
28841	2.98571	K
28842	1.37143	K
28843	2.13571	K
28844	1.60714	K
28845	4.53571	K
28846	4.57857	K
28847	5.05714	K
28848	5.77857	K
28849	2	K
28850	3.48571	K
28851	1.95714	K
28852	5.09286	K
28853	4.28571	K
28854	2.27143	K
28855	3.79286	K
28856	3.40714	K
28857	2.35714	K
28858	4.81429	K
28859	3.40714	K
28860	4.83571	K
28861	2.52143	K
28862	4.07857	K
28863	3.43571	K
28864	1.52143	K
28865	2.13571	K
28866	4.99286	K
28867	4.59286	K
28868	4.58571	K
28869	2.80714	K
28870	1.2	K
28871	0.478571	K
28872	3.55714	K
28873	2.05714	K
28874	2.72857	K
28875	3.87143	K
28876	3.67143	K
28877	6.30714	K
28878	3.11429	K
28879	3.15	K
28880	3.29286	K
28881	1.82857	K
28882	5.4	K
28883	3.40714	K
28884	3.00714	K
28885	3.77857	K
28886	2.21429	K
28887	3.87857	K
28888	4.39286	K
28889	4.81429	K
28890	2.8	K
28891	0.9	K
28892	3.37143	K
28893	3.87143	K
28894	2.61429	K
28895	3.80714	K
28896	4.21429	K
28897	1.68571	K
28898	1.47143	K
28899	3.67143	K
28900	2.10714	K
28901	1.93571	K
28902	1.61429	K
28903	1.67857	K
28904	1.57857	K
28905	1.85	K
28906	0.414286	K
28907	3.84286	K
28908	3.28571	K
28909	3.75	K
28910	2.34286	K
28911	1.83571	K
28912	2.14286	K
28913	4.40714	K
28914	1.22143	K
28915	1.4	K
28916	2.45	K
28917	1.55	K
28918	6.43571	K
28919	1.00714	K
28920	2.65714	K
28921	1.77857	K
28922	4.32857	K
28923	3.33571	K
28924	1.45714	K
28925	2.22143	K
28926	1.87857	K
28927	2.54286	K
28928	0.885714	K
28929	1.49286	K
28930	2.97857	K
28931	2.24286	K
28932	1.62857	K
28933	1.44286	K
28934	4.25714	K
28935	5.49286	K
28936	5.54286	K
28937	2.56429	K
28938	2.44286	K
28939	3.82143	K
28940	1.53571	K
28941	4	K
28942	4.04286	K
28943	1.59286	K
28944	1.2	K
28945	2.33571	K
28946	4.12143	K
28947	5.95714	K
28948	2.17143	K
28949	3.33571	K
28950	4.72143	K
28951	4.90714	K
28952	3.04286	K
28953	1.62143	K
28954	0.7	K
28955	1.26429	K
28956	1.62857	K
28957	1.06429	K
28958	2.16429	K
28959	1.95	K
28960	1.29286	K
28961	3.05714	K
28962	2.48571	K
28963	2.64286	K
28964	3.79286	K
28965	0.964286	K
28966	4.2	K
28967	3.1	K
28968	0.914286	K
28969	3.6	K
28970	3.9	K
28971	1.10714	K
28972	2.4	K
28973	4.59286	K
28974	3.62143	K
28975	4.13571	K
28976	1.31429	K
28977	2.45714	K
28978	3.92143	K
28979	0.914286	K
28980	6.6	K
28981	5.25	K
28982	5.81429	K
28983	2.72143	K
28984	1.07143	K
28985	1.07857	K
28986	2.37857	K
28987	3.8	K
28988	1.40714	K
28989	3.70714	K
28990	1.97143	K
28991	4.15	K
28992	5.76429	K
28993	1.05	K
28994	3.02857	K
28995	2.83571	K
28996	2.49286	K
28997	6.39286	K
28998	3.30714	K
28999	5.46429	K
29000	2.80714	K
29001	5.23571	K
29002	3.45714	K
29003	2.74286	K
29004	2.95	K
29005	4.91429	K
29006	3.36429	K
29007	3.37857	K
29008	1.99286	K
29009	1.59286	K
29010	4.62143	K
29011	4.47143	K
29012	3.32857	K
29013	3.42143	K
29014	2.25714	K
29015	4.55	K
29016	3.04286	K
29017	2.68571	K
29018	3.57857	K
29019	3.62857	K
29020	3.51429	K
29021	2.9	K
29022	2.92143	K
29023	2.20714	K
29024	2.4	K
29025	3.32143	K
29026	6.50714	K
29027	5.68571	K
29028	1.71429	K
29029	2.67857	K
29030	2.50714	K
29031	3.9	K
29032	3.32857	K
29033	0.842857	K
29034	0.378571	K
29035	2.06429	K
29036	2.04286	K
29037	1.92143	K
29038	4.34286	K
29039	2.01429	K
29040	2.72143	K
29041	2.62143	K
29042	2.51429	K
29043	4.42857	K
29044	2.60714	K
29045	3.27857	K
29046	0.8	K
29047	4.85714	K
29048	3.02143	K
29049	3.61429	K
29050	3.05	K
29051	4.16429	K
29052	1.52143	K
29053	3.02143	K
29054	3.48571	K
29055	1.40714	K
29056	2.33571	K
29057	2.44286	K
29058	0.857143	K
29059	4.69286	K
29060	2.86429	K
29061	1.22857	K
29062	2.25	K
29063	2.88571	K
29064	5.28571	K
29065	2.76429	K
29066	3.80714	K
29067	4.35	K
29068	2.05	K
29069	2.77857	K
29070	5.51429	K
29071	1.03571	K
29072	5.57857	K
29073	1.98571	K
29074	1.48571	K
29075	1.07143	K
29076	3.31429	K
29077	4.49286	K
29078	2.28571	K
29079	4.42857	K
29080	3.9	K
29081	4.25714	K
29082	3.41429	K
29083	4.35714	K
29084	1.74286	K
29085	4.13571	K
29086	1.92143	K
29087	2.51429	K
29088	1.37143	K
29089	0.857143	K
29090	2.81429	K
29091	4.17143	K
29092	3.42857	K
29093	2.14286	K
29094	2.4	K
29095	1.54286	K
29096	1.52143	K
29097	5.44286	K
29098	2.98571	K
29099	2.67857	K
29100	1	K
29101	4.02857	K
29102	3.55	K
29103	2.50714	K
29104	3.91429	K
29105	2.12857	K
29106	3.05	K
29107	4.33571	K
29108	5.34286	K
29109	4.75714	K
29110	2.23571	K
29111	1.93571	K
29112	2.10714	K
29113	4.17857	K
29114	2.45714	K
29115	5.90714	K
29116	1.28571	K
29117	1.91429	K
29118	4.21429	K
29119	2.53571	K
29120	3.73571	K
29121	2.05	K
29122	3.43571	K
29123	1.92143	K
29124	2.75714	K
29125	2.7	K
29126	4.20714	K
29127	1.87857	K
29128	2.65	K
29129	6.78571	K
29130	4.32143	K
29131	3.32143	K
29132	4.45	K
29133	2.93571	K
29134	2.59286	K
29135	4.04286	K
29136	3.91429	K
29137	3.92857	K
29138	3.88571	K
29139	2.75	K
29140	4.04286	K
29141	1.89286	K
29142	4.07143	K
29143	3.25	K
29144	1.57143	K
29145	2.60714	K
29146	2.95714	K
29147	2.27143	K
29148	1.23571	K
29149	3.23571	K
29150	2.18571	K
29151	2.55	K
29152	4.56429	K
29153	5.10714	K
29154	3.07857	K
29155	4.07143	K
29156	4.66429	K
29157	2.12857	K
29158	4.03571	K
29159	0.742857	K
29160	1.88571	K
29161	1.04286	K
29162	4.73571	K
29163	5.7	K
29164	4.62857	K
29165	3.17857	K
29166	2.24286	K
29167	2.59286	K
29168	2.84286	K
29169	2.46429	K
29170	3.41429	K
29171	5.25	K
29172	1.57143	K
29173	3.36429	K
29174	3.52143	K
29175	4.71429	K
29176	2.14286	K
29177	2.62857	K
29178	3.55714	K
29179	2.02857	K
29180	3.42143	K
29181	4.12857	K
29182	2.18571	K
29183	3.27857	K
29184	0.9	K
29185	1.72143	K
29186	3.51429	K
29187	5.18571	K
29188	2.45	K
29189	1.50714	K
29190	1.59286	K
29191	3.10714	K
29192	3.92143	K
29193	2.81429	K
29194	5.45714	K
29195	3.68571	K
29196	1.54286	K
29197	3.53571	K
29198	0.964286	K
29199	2.38571	K
29200	2.20714	K
29201	4.77143	K
29202	3.03571	K
29203	1.37143	K
29204	4.22857	K
29205	1.50714	K
29206	0.7	K
29207	3.52143	K
29208	1.52857	K
29209	0.978571	K
29210	8.46429	K
29211	2.92857	K
29212	3.61429	K
29213	2.11429	K
29214	1.75714	K
29215	4.29286	K
29216	1.16429	K
29217	3.61429	K
29218	2.52143	K
29219	1.95714	K
29220	5.06429	K
29221	3.47143	K
29222	1.25714	K
29223	1.81429	K
29224	2.58571	K
29225	2.20714	K
29226	4.45	K
29227	2.5	K
29228	2.02857	K
29229	2.22857	K
29230	2.91429	K
29231	3.45714	K
29232	1.21429	K
29233	3.39286	K
29234	2.78571	K
29235	2.93571	K
29236	3.12857	K
29237	5.37143	K
29238	2.25	K
29239	3.32857	K
29240	4.73571	K
29241	3.22143	K
29242	0.7	K
29243	2.02857	K
29244	3.85	K
29245	5.61429	K
29246	4.53571	K
29247	4.72857	K
29248	2.20714	K
29249	3.4	K
29250	4.09286	K
29251	2.98571	K
29252	1.45714	K
29253	3.67143	K
29254	2.42857	K
29255	2.37143	K
29256	3.95	K
29257	2.07143	K
29258	1.45714	K
29259	0.642857	K
29260	1.55	K
29261	4.11429	K
29262	2.22143	K
29263	2.95714	K
29264	1.29286	K
29265	4.5	K
29266	1.95	K
29267	5.24286	K
29268	5.07857	K
29269	6.71429	K
29270	5.05714	K
29271	4.22857	K
29272	0.521429	K
29273	0.578571	K
29274	0.807143	K
29275	1.47143	K
29276	2.38571	K
29277	2.09286	K
29278	1.62857	K
29279	2.03571	K
29280	3.66429	K
29281	3.27143	K
29282	2.53571	K
29283	2	K
29284	4.00714	K
29285	1.15714	K
29286	3.1	K
29287	2.75	K
29288	2.76429	K
29289	5.15	K
29290	1.71429	K
29291	5.06429	K
29292	4.5	K
29293	3.99286	K
29294	2.09286	K
29295	3.30714	K
29296	1.18571	K
29297	2.45	K
29298	6.19286	K
29299	4.10714	K
29300	0.935714	K
29301	1.75	K
29302	1.2	K
29303	1.79286	K
29304	1.42857	K
29305	2.80714	K
29306	3.44286	K
29307	2.92857	K
29308	2.95714	K
29309	4.54286	K
29310	2.36429	K
29311	1.95	K
29312	3.31429	K
29313	1.99286	K
29314	3.02143	K
29315	1.9	K
29316	5.8	K
29317	1.55714	K
29318	2.6	K
29319	2.60714	K
29320	4.47143	K
29321	2.37143	K
29322	1.87857	K
29323	4.85714	K
29324	2.74286	K
29325	0.764286	K
29326	0.685714	K
29327	3.94286	K
29328	3.81429	K
29329	4.75	K
29330	5.45714	K
29331	5.72857	K
29332	0.828571	K
29333	1.60714	K
29334	3.95714	K
29335	1.07857	K
29336	1.32143	K
29337	2.02143	K
29338	1.00714	K
29339	6.2	K
29340	5.25714	K
29341	4.45	K
29342	4.85714	K
29343	4.95714	K
29344	5.03571	K
29345	2.32143	K
29346	1.95714	K
29347	1.3	K
29348	1.56429	K
29349	1.51429	K
29350	1.42143	K
29351	2.38571	K
29352	2.3	K
29353	4.8	K
29354	3.54286	K
29355	4.65	K
29356	1.46429	K
29357	2.13571	K
29358	0.45	K
29359	1.27143	K
29360	1.74286	K
29361	1.86429	K
29362	2.49286	K
29363	3.55	K
29364	1.93571	K
29365	3.35714	K
29366	2.07143	K
29367	1.94286	K
29368	1.80714	K
29369	2.02143	K
29370	3.07143	K
29371	3.13571	K
29372	1.83571	K
29373	2.46429	K
29374	1.75	K
29375	1.25714	K
29376	3.11429	K
29377	1.75714	K
29378	1.4	K
29379	1.63571	K
29380	0.535714	K
29381	2.90714	K
29382	1.55	K
29383	0.321429	K
29384	0.5	K
29385	3.06429	K
29386	2.59286	K
29387	3.25714	K
29388	0.728571	K
29389	1.99286	K
29390	0.742857	K
29391	1.03571	K
29392	1.39286	K
29393	1.6	K
29394	2.13571	K
29395	3.60714	K
29396	3.33571	K
29397	2.68571	K
29398	1.72143	K
29399	4.26429	K
29400	2.01429	K
29401	1.37143	K
29402	4.61429	K
29403	1.83571	K
29404	2.07143	K
29405	2.34286	K
29406	3.26429	K
29407	2.26429	K
29408	4.75	K
29409	2.45714	K
29410	4.62143	K
29411	1.27143	K
29412	1.08571	K
29413	3.08571	K
29414	3.66429	K
29415	1.93571	K
29416	3.31429	K
29417	2.62143	K
29418	3.96429	K
29419	7.22857	K
29420	3.45	K
29421	2.32143	K
29422	5.01429	K
29423	2.97143	K
29424	4.57143	K
29425	1.83571	K
29426	2.19286	K
29427	4.69286	K
29428	1.83571	K
29429	1.57143	K
29430	1.27857	K
29431	5.26429	K
29432	1.4	K
29433	2.52857	K
29434	3.7	K
29435	2.37857	K
29436	3.20714	K
29437	4.96429	K
29438	1.67143	K
29439	1.62857	K
29440	1.16429	K
29441	2.53571	K
29442	1.95714	K
29443	4.02143	K
29444	3.39286	K
29445	2.67143	K
29446	2.54286	K
29447	2.86429	K
29448	3.27143	K
29449	1.35714	K
29450	0.9	K
29451	4.04286	K
29452	2.62857	K
29453	1.37857	K
29454	2.52857	K
29455	2.22857	K
29456	1.66429	K
29457	1.66429	K
29458	2.07143	K
29459	1.86429	K
29460	2.22857	K
29461	1.15714	K
29462	2.85714	K
29463	3.22857	K
29464	2.49286	K
29465	1.76429	K
29466	3.47857	K
29467	4.12857	K
29468	2.77857	K
29469	2.51429	K
29470	3.50714	K
29471	3.38571	K
29472	3.36429	K
29473	2.44286	K
29474	1.23571	K
29475	2.33571	K
29476	0.978571	K
29477	1.78571	K
29478	1.36429	K
29479	1.75	K
29480	1.93571	K
29481	1.90714	K
29482	2.45714	K
29483	0.678571	K
29484	1.35714	K
29485	1.36429	K
29486	1.77857	K
29487	3.10714	K
29488	1.43571	K
29489	1.60714	K
29490	3.34286	K
29491	2.61429	K
29492	3.16429	K
29493	3.17857	K
29494	2.4	K
29495	2.15714	K
29496	1.12857	K
29497	1.13571	K
29498	1.14286	K
29499	0.407143	K
29500	1.52857	K
29501	0.507143	K
29502	1.37143	K
29503	1.49286	K
29504	2.35714	K
29505	2.38571	K
29506	3.32857	K
29507	2.05	K
29508	5.47857	K
29509	3.94286	K
29510	1.58571	K
29511	4.67857	K
29512	3.16429	K
29513	6.03571	K
29514	2.77857	K
29515	2.62143	K
29516	1.27857	K
29517	5.07143	K
29518	1.55714	K
29519	1.87857	K
29520	5.52143	K
29521	3.64286	K
29522	3.67857	K
29523	4.62857	K
29524	2.82143	K
29525	2.66429	K
29526	1.71429	K
29527	1.60714	K
29528	4.09286	K
29529	4.82857	K
29530	2.17143	K
29531	1.97857	K
29532	0.814286	K
29533	3.63571	K
29534	2.57857	K
29535	1.49286	K
29536	1.75714	K
29537	7.16429	K
29538	5.07143	K
29539	2.90714	K
29540	2.25	K
29541	3.45	K
29542	2.32143	K
29543	2.40714	K
29544	2.4	K
29545	1.83571	K
29546	2.81429	K
29547	3.02857	K
29548	3.42857	K
29549	6.85	K
29550	2.23571	K
29551	4.41429	K
29552	4.32857	K
29553	3.58571	K
29554	2.41429	K
29555	4.24286	K
29556	5.19286	K
29557	2.75	K
29558	1.81429	K
29559	5.79286	K
29560	0.85	K
29561	2.1	K
29562	2.33571	K
29563	3.80714	K
29564	5.31429	K
29565	2.72143	K
29566	5.59286	K
29567	2.33571	K
29568	3.47857	K
29569	3.03571	K
29570	1.87143	K
29571	0.7	K
29572	6.57857	K
29573	1.42143	K
29574	4.3	K
29575	2.55	K
29576	2.49286	K
29577	1.85	K
29578	1.92857	K
29579	4.86429	K
29580	1.72143	K
29581	6.08571	K
29582	0.492857	K
29583	7.36429	K
29584	2.80714	K
29585	3.20714	K
29586	5.08571	K
29587	2.02857	K
29588	2.6	K
29589	3.31429	K
29590	2.36429	K
29591	5.18571	K
29592	1.85	K
29593	6.97857	K
29594	5.77857	K
29595	3.64286	K
29596	3.49286	K
29597	6.02143	K
29598	2.01429	K
29599	3.60714	K
29600	4.55714	K
29601	5.22857	K
29602	2.25	K
29603	2.25	K
29604	2.27857	K
29605	4.64286	K
29606	3.45	K
29607	4.39286	K
29608	1.83571	K
29609	1.85714	K
29610	2.15714	K
29611	1.85714	K
29612	4.42857	K
29613	2.37143	K
29614	3.37857	K
29615	0.971429	K
29616	1.63571	K
29617	0.814286	K
29618	0.585714	K
29619	4.78571	K
29620	4.63571	K
29621	3.47143	K
29622	1.36429	K
29623	2.06429	K
29624	5.47857	K
29625	3.55714	K
29626	3.57143	K
29627	0.771429	K
29628	1.07857	K
29629	2.02143	K
29630	2.4	K
29631	4.96429	K
29632	2.1	K
29633	2.3	K
29634	6.44286	K
29635	2.42857	K
29636	1	K
29637	5.15714	K
29638	4.16429	K
29639	2.97857	K
29640	12.4	K
29641	1.4	K
29642	3.55714	K
29643	4.94286	K
29644	3.71429	K
29645	1.12143	K
29646	1.07857	K
29647	4.13571	K
29648	3.37857	K
29649	3.46429	K
29650	4.91429	K
29651	2.51429	K
29652	3.55	K
29653	2.6	K
29654	3.50714	K
29655	1.76429	K
29656	2.40714	K
29657	5.5	K
29658	3.84286	K
29659	2.05	K
29660	1.52857	K
29661	3.58571	K
29662	4.53571	K
29663	0.742857	K
29664	1.34286	K
29665	3.19286	K
29666	1.39286	K
29667	5.11429	K
29668	4.12857	K
29669	2.89286	K
29670	2.67143	K
29671	3.89286	K
29672	3.48571	K
29673	5.52143	K
29674	1.66429	K
29675	3.22857	K
29676	2.56429	K
29677	2.36429	K
29678	2.6	K
29679	2.61429	K
29680	1.67143	K
29681	2.29286	K
29682	1.13571	K
29683	0.664286	K
29684	2.51429	K
29685	3.32857	K
29686	3.48571	K
29687	3.2	K
29688	4.27143	K
29689	2.89286	K
29690	2.95714	K
29691	1.76429	K
29692	1.89286	K
29693	2.07857	K
29694	1.57857	K
29695	2.56429	K
29696	1.62143	K
29697	2.51429	K
29698	3.85714	K
29699	1.92143	K
29700	6.65	K
29701	3.82857	K
29702	2.17143	K
29703	1.35714	K
29704	1.71429	K
29705	3.65	K
29706	2.06429	K
29707	2.87857	K
29708	1.61429	K
29709	4.49286	K
29710	1.93571	K
29711	1.88571	K
29712	6.42857	K
29713	1.95714	K
29714	3.86429	K
29715	2.74286	K
29716	0.985714	K
29717	1.50714	K
29718	3.57857	K
29719	2.29286	K
29720	3.49286	K
29721	2.33571	K
29722	3.87143	K
29723	4.38571	K
29724	4.12857	K
29725	0.535714	K
29726	0.178571	K
29727	1.13571	K
29728	2.85714	K
29729	1.37857	K
29730	2.90714	K
29731	0.921429	K
29732	5.54286	K
29733	2.76429	K
29734	3.31429	K
29735	3.33571	K
29736	3.55714	K
29737	2.27857	K
29738	2.6	K
29739	1.14286	K
29740	3.11429	K
29741	1.54286	K
29742	1.95714	K
29743	3.15	K
29744	3.33571	K
29745	3.05714	K
29746	2.61429	K
29747	0.392857	K
29748	3.18571	K
29749	1.81429	K
29750	3.6	K
29751	3.4	K
29752	2.16429	K
29753	4.25	K
29754	3.27143	K
29755	3.70714	K
29756	1.83571	K
29757	1.05714	K
29758	3.42143	K
29759	3.25	K
29760	1.05	K
29761	2.07143	K
29762	1.27857	K
29763	1.05	K
29764	1.05714	K
29765	2.13571	K
29766	5.3	K
29767	3.05	K
29768	5.80714	K
29769	1.02143	K
29770	4.95	K
29771	2.86429	K
29772	3.32857	K
29773	2.59286	K
29774	3.64286	K
29775	4.46429	K
29776	3.34286	K
29777	8.17857	K
29778	5.71429	K
29779	3.09286	K
29780	4.57857	K
29781	8.35	K
29782	1.65714	K
29783	3.42143	K
29784	3.63571	K
29785	2.82857	K
29786	2.08571	K
29787	4.17857	K
29788	2.12857	K
29789	2.30714	K
29790	1.69286	K
29791	3.47143	K
29792	2.43571	K
29793	1.75	K
29794	2.52857	K
29795	3.14286	K
29796	4.48571	K
29797	2.78571	K
29798	1.96429	K
29799	4.36429	K
29800	1.59286	K
29801	4.85714	K
29802	2.14286	K
29803	2.5	K
29804	4.94286	K
29805	2.27143	K
29806	1.72857	K
29807	2.67143	K
29808	2.70714	K
29809	4.69286	K
29810	1.29286	K
29811	3.75	K
29812	3.85714	K
29813	3.40714	K
29814	0.957143	K
29815	3.05	K
29816	1.27857	K
29817	3.92143	K
29818	6.54286	K
29819	4.23571	K
29820	1.91429	K
29821	2.77857	K
29822	2.07143	K
29823	1.43571	K
29824	3.05714	K
29825	2.47143	K
29826	3.35	K
29827	4.65714	K
29828	1.59286	K
29829	2.37143	K
29830	2.00714	K
29831	2.05714	K
29832	2.49286	K
29833	4.05	K
29834	2.31429	K
29835	4.56429	K
29836	3.32143	K
29837	4.33571	K
29838	4.55714	K
29839	1.42857	K
29840	2.27143	K
29841	3.42143	K
29842	2.75	K
29843	6.03571	K
29844	2.44286	K
29845	2.47143	K
29846	1.22143	K
29847	3.02857	K
29848	2.37143	K
29849	1.35714	K
29850	2.10714	K
29851	6.02857	K
29852	8.16429	K
29853	1.79286	K
29854	0.564286	K
29855	8.81429	K
29856	4.42857	K
29857	13.6143	K
29858	4.17143	K
29859	1.75	K
29860	2.92857	K
29861	2.44286	K
29862	5.16429	K
29863	2.24286	K
29864	5.10714	K
29865	4.67143	K
29866	2.52143	K
29867	2.65	K
29868	2.09286	K
